Frame,Index,Lane,Abs,Phase,I,Q
6002,1639,2,13726,2657722046,-1366,-1894
6002,1639,3,13727,2658581039,-188,-4756
6002,1640,0,13728,2659440032,-3334,1488
6002,1640,1,13729,2660299025,-1881,3141
6002,1640,2,13730,2661158018,723,2633
6002,1640,3,13731,2662017011,1120,4949
6002,1641,0,13732,2662876004,223,2253
6002,1641,1,13733,2663734997,-500,-650
6002,1641,2,13734,2664593990,-841,-7136
6002,1641,3,13735,2665452983,1325,-3910
6002,1642,0,13736,2666311976,-3104,4757
6002,1642,1,13737,2667170969,-9461,-608
6002,1642,2,13738,2668029962,-2413,2784
6002,1642,3,13739,2668888955,683,690
6002,1643,0,13740,2669747948,-3887,-8496
6002,1643,1,13741,2670606941,-1353,3119
6002,1643,2,13742,2671465934,712,3074
6002,1643,3,13743,2672324927,585,-750
6002,1644,0,13744,2673183920,4248,6484
6002,1644,1,13745,2674042913,3033,-648
6002,1644,2,13746,2674901906,-7213,-241
6002,1644,3,13747,2675760899,-5119,6264
6002,1645,0,13748,2676619892,7693,1448
6002,1645,1,13749,2677478885,660,-400
6002,1645,2,13750,2678337878,-7159,735
6002,1645,3,13751,2679196871,1722,3669
6002,1646,0,13752,2680055864,-1363,1864
6002,1646,1,13753,2680914857,-7728,-3279
6002,1646,2,13754,2681773850,-1087,89
6002,1646,3,13755,2682632843,-2222,2220
6002,1647,0,13756,2683491836,-5574,-1152
6002,1647,1,13757,2684350829,2965,-794
6002,1647,2,13758,2685209822,6614,4311
6002,1647,3,13759,2686068815,5062,1539
6002,1648,0,13760,2686927808,4099,-5024
6002,1648,1,13761,2687786801,-1397,-3617
6002,1648,2,13762,2688645794,2020,-4039
6002,1648,3,13763,2689504787,5673,-794
6002,1649,0,13764,2690363780,-1838,3774
6002,1649,1,13765,2691222773,-672,-1585
6002,1649,2,13766,2692081766,4056,-3233
6002,1649,3,13767,2692940759,6073,621
6002,1650,0,13768,2693799752,5010,5069
6002,1650,1,13769,2694658745,-1524,3214
6002,1650,2,13770,2695517738,3183,609
6002,1650,3,13771,2696376731,5014,5628
6002,1651,0,13772,2697235724,-1179,1273
6002,1651,1,13773,2698094717,740,995
6002,1651,2,13774,2698953710,274,4479
6002,1651,3,13775,2699812703,3370,-1253
6002,1652,0,13776,2700671696,4347,6012
6002,1652,1,13777,2701530689,862,8452
6002,1652,2,13778,2702389682,6169,2961
6002,1652,3,13779,2703248675,-312,5115
6002,1653,0,13780,2704107668,-1478,-1549
6002,1653,1,13781,2704966661,6993,-3566
6002,1653,2,13782,2705825654,-3899,-1555
6002,1653,3,13783,2706684647,-4548,-1916
6002,1654,0,13784,2707543640,1676,2097
6002,1654,1,13785,2708402633,-3427,-2592
6002,1654,2,13786,2709261626,-899,-3484
6002,1654,3,13787,2710120619,-1003,-1919
6002,1655,0,13788,2710979612,754,-3306
6002,1655,1,13789,2711838605,4950,3481
6002,1655,2,13790,2712697598,-1355,1070
6002,1655,3,13791,2713556591,211,-1143
6002,1656,0,13792,2714415584,3316,5837
6002,1656,1,13793,2715274577,1641,3257
6002,1656,2,13794,2716133570,3751,-6338
6002,1656,3,13795,2716992563,-1684,-9750
6002,1657,0,13796,2717851556,-3945,2465
6002,1657,1,13797,2718710549,4327,4430
6002,1657,2,13798,2719569542,4534,-10061
6002,1657,3,13799,2720428535,-1464,-6226
6002,1658,0,13800,2721287528,-2343,1117
6002,1658,1,13801,2722146521,-709,320
6002,1658,2,13802,2723005514,-1417,3912
6002,1658,3,13803,2723864507,-1941,4092
6002,1659,0,13804,2724723500,-110,2855
6002,1659,1,13805,2725582493,-228,-274
6002,1659,2,13806,2726441486,-2793,-4531
6002,1659,3,13807,2727300479,-3951,-4157
6002,1660,0,13808,2728159472,-3735,-4725
6002,1660,1,13809,2729018465,-1288,-2582
6002,1660,2,13810,2729877458,1891,2301
6002,1660,3,13811,2730736451,-1474,2748
6002,1661,0,13812,2731595444,-3656,3055
6002,1661,1,13813,2732454437,3327,3962
6002,1661,2,13814,2733313430,7511,182
6002,1661,3,13815,2734172423,5643,1034
6002,1662,0,13816,2735031416,2484,4786
6002,1662,1,13817,2735890409,2103,-3605
6002,1662,2,13818,2736749402,2661,-3273
6002,1662,3,13819,2737608395,-4039,5659
6002,1663,0,13820,2738467388,-2267,-1148
6002,1663,1,13821,2739326381,4035,400
6002,1663,2,13822,2740185374,-5305,6253
6002,1663,3,13823,2741044367,-4284,-3960
6002,1664,0,13824,2741903360,6481,-3012
6002,1664,1,13825,2742762353,3311,3584
6002,1664,2,13826,2743621346,1288,-5019
6002,1664,3,13827,2744480339,412,-9796
6002,1665,0,13828,2745339332,-2053,-1501
6002,1665,1,13829,2746198325,-1022,2061
6002,1665,2,13830,2747057318,-5362,-3767
6002,1665,3,13831,2747916311,-2114,-5087
6002,1666,0,13832,2748775304,8162,-2904
6002,1666,1,13833,2749634297,3720,-621
6002,1666,2,13834,2750493290,-2015,4250
6002,1666,3,13835,2751352283,1158,3960
6002,1667,0,13836,2752211276,-1996,-1352
6002,1667,1,13837,2753070269,-3976,-2085
6002,1667,2,13838,2753929262,2504,2195
6002,1667,3,13839,2754788255,-2265,243
6002,1668,0,13840,2755647248,-7328,-3847
6002,1668,1,13841,2756506241,3577,-324
6002,1668,2,13842,2757365234,5281,-1377
6002,1668,3,13843,2758224227,783,-4484
6002,1669,0,13844,2759083220,1388,-4872
6002,1669,1,13845,2759942213,-5077,-2867
6002,1669,2,13846,2760801206,-3774,8093
6002,1669,3,13847,2761660199,3727,4598
6002,1670,0,13848,2762519192,3617,-10061
6002,1670,1,13849,2763378185,3843,-5853
6002,1670,2,13850,2764237178,-402,3812
6002,1670,3,13851,2765096171,-1257,6130
6002,1671,0,13852,2765955164,3134,4172
6002,1671,1,13853,2766814157,-1130,1817
6002,1671,2,13854,2767673150,-3380,94
6002,1671,3,13855,2768532143,-3846,-2841
6002,1672,0,13856,2769391136,-2677,-969
6002,1672,1,13857,2770250129,348,-1750
6002,1672,2,13858,2771109122,-6249,-4775
6002,1672,3,13859,2771968115,-4094,-4693
6002,1673,0,13860,2772827108,4513,-5448
6002,1673,1,13861,2773686101,787,-909
6002,1673,2,13862,2774545094,-4948,-609
6002,1673,3,13863,2775404087,-10564,-861
6002,1674,0,13864,2776263080,-6492,3890
6002,1674,1,13865,2777122073,3596,-1776
6002,1674,2,13866,2777981066,-1446,-2425
6002,1674,3,13867,2778840059,-2920,-1905
6002,1675,0,13868,2779699052,4140,-7616
6002,1675,1,13869,2780558045,2178,275
6002,1675,2,13870,2781417038,82,4426
6002,1675,3,13871,2782276031,2263,1603
6002,1676,0,13872,2783135024,-1028,4471
6002,1676,1,13873,2783994017,-7521,1261
6002,1676,2,13874,2784853010,-4894,-3554
6002,1676,3,13875,2785712003,1494,775
6002,1677,0,13876,2786570996,689,9015
6002,1677,1,13877,2787429989,-427,4154
6002,1677,2,13878,2788288982,2835,-5874
6002,1677,3,13879,2789147975,10093,-1546
6002,1678,0,13880,2790006968,9883,1319
6002,1678,1,13881,2790865961,-1905,-619
6002,1678,2,13882,2791724954,-4237,637
6002,1678,3,13883,2792583947,1540,-403
6002,1679,0,13884,2793442940,2700,-2004
6002,1679,1,13885,2794301933,-107,-2432
6002,1679,2,13886,2795160926,-3189,1992
6002,1679,3,13887,2796019919,-1476,3614
6002,1680,0,13888,2796878912,-2605,-3409
6002,1680,1,13889,2797737905,-2513,-6732
6002,1680,2,13890,2798596898,789,-3294
6002,1680,3,13891,2799455891,-3216,3643
6002,1681,0,13892,2800314884,-182,4030
6002,1681,1,13893,2801173877,3175,-768
6002,1681,2,13894,2802032870,-106,-1616
6002,1681,3,13895,2802891863,6074,-3544
6002,1682,0,13896,2803750856,3055,-907
6002,1682,1,13897,2804609849,-5001,1521
6002,1682,2,13898,2805468842,2617,-587
6002,1682,3,13899,2806327835,6045,-694
6002,1683,0,13900,2807186828,1756,-5015
6002,1683,1,13901,2808045821,-314,-4738
6002,1683,2,13902,2808904814,-1093,-3932
6002,1683,3,13903,2809763807,664,-5040
6002,1684,0,13904,2810622800,2161,2328
6002,1684,1,13905,2811481793,1588,-285
6002,1684,2,13906,2812340786,678,-1500
6002,1684,3,13907,2813199779,691,4555
6002,1685,0,13908,2814058772,-3266,-954
6002,1685,1,13909,2814917765,-5822,151
6002,1685,2,13910,2815776758,3522,4428
6002,1685,3,13911,2816635751,7091,5172
6002,1686,0,13912,2817494744,-8,7235
6002,1686,1,13913,2818353737,-21,-525
6002,1686,2,13914,2819212730,2062,-2575
6002,1686,3,13915,2820071723,1454,-697
6002,1687,0,13916,2820930716,3878,-3635
6002,1687,1,13917,2821789709,1077,1955
6002,1687,2,13918,2822648702,-6855,226
6002,1687,3,13919,2823507695,-5326,-5821
6002,1688,0,13920,2824366688,-2041,2754
6002,1688,1,13921,2825225681,-1800,4068
6002,1688,2,13922,2826084674,4482,-6410
6002,1688,3,13923,2826943667,1825,-3515
6002,1689,0,13924,2827802660,-3706,602
6002,1689,1,13925,2828661653,578,-7521
6002,1689,2,13926,2829520646,-3043,-4975
6002,1689,3,13927,2830379639,-4321,-1700
6002,1690,0,13928,2831238632,-1383,-5059
6002,1690,1,13929,2832097625,-4794,2215
6002,1690,2,13930,2832956618,-701,320
6002,1690,3,13931,2833815611,618,-1877
6002,1691,0,13932,2834674604,-4094,5523
6002,1691,1,13933,2835533597,-3227,-1040
6002,1691,2,13934,2836392590,910,229
6002,1691,3,13935,2837251583,4541,6157
6002,1692,0,13936,2838110576,770,420
6002,1692,1,13937,2838969569,2003,1581
6002,1692,2,13938,2839828562,433,-482
6002,1692,3,13939,2840687555,-9631,3414
6002,1693,0,13940,2841546548,-1293,11578
6002,1693,1,13941,2842405541,-1106,-4695
6002,1693,2,13942,2843264534,-7163,-10423
6002,1693,3,13943,2844123527,4098,3124
6002,1694,0,13944,2844982520,-1804,791
6002,1694,1,13945,2845841513,-5232,-3313
6002,1694,2,13946,2846700506,550,137
6002,1694,3,13947,2847559499,-7112,-2040
6002,1695,0,13948,2848418492,1684,-3117
6002,1695,1,13949,2849277485,7835,357
6002,1695,2,13950,2850136478,-2531,1197
6002,1695,3,13951,2850995471,-2472,194
6002,1696,0,13952,2851854464,-1428,-3336
6002,1696,1,13953,2852713457,-343,-5936
6002,1696,2,13954,2853572450,3168,817
6002,1696,3,13955,2854431443,5630,3426
6002,1697,0,13956,2855290436,548,-533
6002,1697,1,13957,2856149429,-8271,1059
6002,1697,2,13958,2857008422,1506,-3962
6002,1697,3,13959,2857867415,1910,-7290
6002,1698,0,13960,2858726408,-9618,1126
6002,1698,1,13961,2859585401,-2066,-1473
6002,1698,2,13962,2860444394,633,-4824
6002,1698,3,13963,2861303387,1369,964
6002,1699,0,13964,2862162380,5864,-2968
6002,1699,1,13965,2863021373,507,-2853
6002,1699,2,13966,2863880366,1855,4486
6002,1699,3,13967,2864739359,2679,3099
6002,1700,0,13968,2865598352,512,6000
6002,1700,1,13969,2866457345,-2473,5786
6002,1700,2,13970,2867316338,-9741,-4456
6002,1700,3,13971,2868175331,-1791,-2221
6002,1701,0,13972,2869034324,3497,1156
6002,1701,1,13973,2869893317,-164,-1594
6002,1701,2,13974,2870752310,3352,1821
6002,1701,3,13975,2871611303,-1007,608
6002,1702,0,13976,2872470296,-800,-821
6002,1702,1,13977,2873329289,4502,567
6002,1702,2,13978,2874188282,-1885,1203
6002,1702,3,13979,2875047275,-3614,9749
6002,1703,0,13980,2875906268,-786,8147
6002,1703,1,13981,2876765261,-1262,-978
6002,1703,2,13982,2877624254,-4140,974
6002,1703,3,13983,2878483247,-1521,-1119
6002,1704,0,13984,2879342240,7878,-3258
6002,1704,1,13985,2880201233,2956,-1989
6002,1704,2,13986,2881060226,-3745,-4255
6002,1704,3,13987,2881919219,507,-2868
6002,1705,0,13988,2882778212,1861,-4341
6002,1705,1,13989,2883637205,5253,-982
6002,1705,2,13990,2884496198,5056,5966
6002,1705,3,13991,2885355191,2390,707
6002,1706,0,13992,2886214184,5923,1019
6002,1706,1,13993,2887073177,1852,-1106
6002,1706,2,13994,2887932170,-2317,-10557
6002,1706,3,13995,2888791163,1147,-307
6002,1707,0,13996,2889650156,1800,6603
6002,1707,1,13997,2890509149,2125,-3381
6002,1707,2,13998,2891368142,2363,-5263
6002,1707,3,13999,2892227135,-1042,-2108
6002,1708,0,14000,2893086128,-3136,-1217
6002,1708,1,14001,2893945121,-1734,-2660
6002,1708,2,14002,2894804114,-497,-3240
6002,1708,3,14003,2895663107,3613,-91
6002,1709,0,14004,2896522100,4056,-1923
6002,1709,1,14005,2897381093,-5528,-1411
6002,1709,2,14006,2898240086,-3346,3178
6002,1709,3,14007,2899099079,4577,575
6002,1710,0,14008,2899958072,1457,-2489
6002,1710,1,14009,2900817065,3751,-4315
6002,1710,2,14010,2901676058,6994,-2142
6002,1710,3,14011,2902535051,6768,3216
6002,1711,0,14012,2903394044,5884,-1320
6002,1711,1,14013,2904253037,-920,-1525
6002,1711,2,14014,2905112030,774,3699
6002,1711,3,14015,2905971023,4020,-1483
6002,1712,0,14016,2906830016,458,-3572
6002,1712,1,14017,2907689009,4209,-3151
6002,1712,2,14018,2908548002,7952,-2893
6002,1712,3,14019,2909406995,3613,1971
6002,1713,0,14020,2910265988,-3781,-734
6002,1713,1,14021,2911124981,-2879,1117
6002,1713,2,14022,2911983974,-137,5108
6002,1713,3,14023,2912842967,-7504,-5106
6002,1714,0,14024,2913701960,-5153,-2386
6002,1714,1,14025,2914560953,-469,8217
6002,1714,2,14026,2915419946,-6698,1669
6002,1714,3,14027,2916278939,-4465,-1439
6002,1715,0,14028,2917137932,3145,4727
6002,1715,1,14029,2917996925,4780,4364
6002,1715,2,14030,2918855918,-1841,806
6002,1715,3,14031,2919714911,-5602,3475
6002,1716,0,14032,2920573904,-355,4232
6002,1716,1,14033,2921432897,-1618,-2721
6002,1716,2,14034,2922291890,-2565,-3258
6002,1716,3,14035,2923150883,-925,1003
6002,1717,0,14036,2924009876,-935,4147
6002,1717,1,14037,2924868869,626,3993
6002,1717,2,14038,2925727862,-4685,-3544
6002,1717,3,14039,2926586855,-4033,-155
6002,1718,0,14040,2927445848,1724,2252
6002,1718,1,14041,2928304841,745,-7193
6002,1718,2,14042,2929163834,-1088,-1331
6002,1718,3,14043,2930022827,-4241,-234
6002,1719,0,14044,2930881820,2623,-4177
6002,1719,1,14045,2931740813,2405,7462
6002,1719,2,14046,2932599806,-7006,3699
6002,1719,3,14047,2933458799,1836,-700
6002,1720,0,14048,2934317792,-1480,5209
6002,1720,1,14049,2935176785,-6812,-3054
6002,1720,2,14050,2936035778,1591,-2032
6002,1720,3,14051,2936894771,-5626,4032
6002,1721,0,14052,2937753764,-1110,1407
6002,1721,1,14053,2938612757,5588,4784
6002,1721,2,14054,2939471750,-3716,2098
6002,1721,3,14055,2940330743,1729,-2004
6002,1722,0,14056,2941189736,2555,274
6002,1722,1,14057,2942048729,-3595,-89
6002,1722,2,14058,2942907722,719,186
6002,1722,3,14059,2943766715,1177,-2902
6002,1723,0,14060,2944625708,-4003,-5027
6002,1723,1,14061,2945484701,-5096,-2901
6002,1723,2,14062,2946343694,6713,615
6002,1723,3,14063,2947202687,9876,6632
6002,1724,0,14064,2948061680,-2938,2072
6002,1724,1,14065,2948920673,-1028,-1115
6002,1724,2,14066,2949779666,5822,3120
6002,1724,3,14067,2950638659,2725,-2250
6002,1725,0,14068,2951497652,2105,1214
6002,1725,1,14069,2952356645,4640,5914
6002,1725,2,14070,2953215638,-1744,-4241
6002,1725,3,14071,2954074631,-11403,-3390
6002,1726,0,14072,2954933624,-5846,-38
6002,1726,1,14073,2955792617,-1319,-2463
6002,1726,2,14074,2956651610,-3411,2372
6002,1726,3,14075,2957510603,-2772,2779
6002,1727,0,14076,2958369596,-7628,1976
6002,1727,1,14077,2959228589,-1880,3857
6002,1727,2,14078,2960087582,6114,1577
6002,1727,3,14079,2960946575,1924,-130
6002,1728,0,14080,2961805568,1889,-3452
6002,1728,1,14081,2962664561,-2669,-256
6002,1728,2,14082,2963523554,-4181,5324
6002,1728,3,14083,2964382547,605,-2599
6002,1729,0,14084,2965241540,-3217,-6823
6002,1729,1,14085,2966100533,-2770,-4973
6002,1729,2,14086,2966959526,518,-20
6002,1729,3,14087,2967818519,4639,9546
6002,1730,0,14088,2968677512,4835,2616
6002,1730,1,14089,2969536505,-3305,-1938
6002,1730,2,14090,2970395498,-2461,4733
6002,1730,3,14091,2971254491,-3748,-2296
6002,1731,0,14092,2972113484,-5297,-3170
6002,1731,1,14093,2972972477,314,2770
6002,1731,2,14094,2973831470,-3022,3187
6002,1731,3,14095,2974690463,-1386,5130
6002,1732,0,14096,2975549456,3046,-2952
6002,1732,1,14097,2976408449,-384,-5544
6002,1732,2,14098,2977267442,-1145,-1606
6002,1732,3,14099,2978126435,-1207,-6287
6002,1733,0,14100,2978985428,2546,413
6002,1733,1,14101,2979844421,2771,5532
6002,1733,2,14102,2980703414,-3933,1997
6002,1733,3,14103,2981562407,-3605,2080
6002,1734,0,14104,2982421400,-1445,-3073
6002,1734,1,14105,2983280393,-1916,-3255
6002,1734,2,14106,2984139386,-3538,-4692
6002,1734,3,14107,2984998379,-1245,-10184
6002,1735,0,14108,2985857372,2110,-6255
6002,1735,1,14109,2986716365,-1098,-4511
6002,1735,2,14110,2987575358,1762,959
6002,1735,3,14111,2988434351,-20,2913
6002,1736,0,14112,2989293344,-8799,-4051
6002,1736,1,14113,2990152337,-1568,-1483
6002,1736,2,14114,2991011330,2695,-4217
6002,1736,3,14115,2991870323,-3259,-2295
6002,1737,0,14116,2992729316,-944,8175
6002,1737,1,14117,2993588309,4455,1803
6002,1737,2,14118,2994447302,6482,1944
6002,1737,3,14119,2995306295,1958,8340
6002,1738,0,14120,2996165288,-1201,709
6002,1738,1,14121,2997024281,3909,-3790
6002,1738,2,14122,2997883274,2980,-1927
6002,1738,3,14123,2998742267,-1574,-1571
6002,1739,0,14124,2999601260,437,-2551
6002,1739,1,14125,3000460253,2349,5
6002,1739,2,14126,3001319246,3265,1740
6002,1739,3,14127,3002178239,2996,283
6002,1740,0,14128,3003037232,-755,6057
6002,1740,1,14129,3003896225,799,5282
6002,1740,2,14130,3004755218,3411,-1879
6002,1740,3,14131,3005614211,37,-457
6002,1741,0,14132,3006473204,1868,-1065
6002,1741,1,14133,3007332197,3059,-470
6002,1741,2,14134,3008191190,65,2943
6002,1741,3,14135,3009050183,2886,1462
6002,1742,0,14136,3009909176,2673,172
6002,1742,1,14137,3010768169,1943,1959
6002,1742,2,14138,3011627162,2813,4504
6002,1742,3,14139,3012486155,383,-902
6002,1743,0,14140,3013345148,4135,-2779
6002,1743,1,14141,3014204141,1633,5332
6002,1743,2,14142,3015063134,-2760,4450
6002,1743,3,14143,3015922127,5580,1674
6002,1744,0,14144,3016781120,1390,655
6002,1744,1,14145,3017640113,-5930,-173
6002,1744,2,14146,3018499106,1646,3609
6002,1744,3,14147,3019358099,1979,928
6002,1745,0,14148,3020217092,-2922,1153
6002,1745,1,14149,3021076085,-2834,393
6002,1745,2,14150,3021935078,-1133,-7680
6002,1745,3,14151,3022794071,165,-3850
6002,1746,0,14152,3023653064,-1873,-2697
6002,1746,1,14153,3024512057,-484,-5691
6002,1746,2,14154,3025371050,1539,-3314
6002,1746,3,14155,3026230043,-2058,-5528
6002,1747,0,14156,3027089036,-1365,-95
6002,1747,1,14157,3027948029,2557,3879
6002,1747,2,14158,3028807022,2427,1193
6002,1747,3,14159,3029666015,61,5985
6002,1748,0,14160,3030525008,-919,2997
6002,1748,1,14161,3031384001,2069,-2250
6002,1748,2,14162,3032242994,4722,-2352
6002,1748,3,14163,3033101987,4016,-3241
6002,1749,0,14164,3033960980,1825,3770
6002,1749,1,14165,3034819973,-2125,4569
6002,1749,2,14166,3035678966,-1762,-1198
6002,1749,3,14167,3036537959,3719,1866
6002,1750,0,14168,3037396952,2512,2329
6002,1750,1,14169,3038255945,-74,405
6002,1750,2,14170,3039114938,5186,1901
6002,1750,3,14171,3039973931,6543,1468
6002,1751,0,14172,3040832924,3284,-204
6002,1751,1,14173,3041691917,2431,1691
6002,1751,2,14174,3042550910,404,4185
6002,1751,3,14175,3043409903,1336,-2054
6002,1752,0,14176,3044268896,271,-1443
6002,1752,1,14177,3045127889,-5413,8984
6002,1752,2,14178,3045986882,-1093,345
6002,1752,3,14179,3046845875,-118,-9779
6002,1753,0,14180,3047704868,-6005,-765
6002,1753,1,14181,3048563861,1958,2057
6002,1753,2,14182,3049422854,5483,-1799
6002,1753,3,14183,3050281847,-681,-1692
6002,1754,0,14184,3051140840,1385,-1717
6002,1754,1,14185,3051999833,486,1586
6002,1754,2,14186,3052858826,-630,1561
6002,1754,3,14187,3053717819,1628,-3632
6002,1755,0,14188,3054576812,-1149,-2775
6002,1755,1,14189,3055435805,1681,121
6002,1755,2,14190,3056294798,1557,1484
6002,1755,3,14191,3057153791,-6172,1197
6002,1756,0,14192,3058012784,-4298,-5627
6002,1756,1,14193,3058871777,-636,-7934
6002,1756,2,14194,3059730770,-869,-735
6002,1756,3,14195,3060589763,-1742,935
6002,1757,0,14196,3061448756,-7046,514
6002,1757,1,14197,3062307749,-7119,3541
6002,1757,2,14198,3063166742,247,679
6002,1757,3,14199,3064025735,-722,631
6002,1758,0,14200,3064884728,-8944,4340
6002,1758,1,14201,3065743721,-5844,167
6002,1758,2,14202,3066602714,3966,-1538
6002,1758,3,14203,3067461707,5354,-493
6002,1759,0,14204,3068320700,5303,-478
6002,1759,1,14205,3069179693,4670,5135
6002,1759,2,14206,3070038686,826,4572
6002,1759,3,14207,3070897679,-1642,-1348
6002,1760,0,14208,3071756672,-2230,-1001
6002,1760,1,14209,3072615665,3431,-42
6002,1760,2,14210,3073474658,4370,333
6002,1760,3,14211,3074333651,-1595,2846
6002,1761,0,14212,3075192644,1327,7870
6002,1761,1,14213,3076051637,2519,6294
6002,1761,2,14214,3076910630,366,-1492
6002,1761,3,14215,3077769623,-20,362
6002,1762,0,14216,3078628616,-5111,-567
6002,1762,1,14217,3079487609,-2897,-4626
6002,1762,2,14218,3080346602,2434,339
6002,1762,3,14219,3081205595,450,999
6002,1763,0,14220,3082064588,101,3816
6002,1763,1,14221,3082923581,-508,3604
6002,1763,2,14222,3083782574,-1710,-4523
6002,1763,3,14223,3084641567,78,58
6002,1764,0,14224,3085500560,2463,-131
6002,1764,1,14225,3086359553,2157,-2471
6002,1764,2,14226,3087218546,374,3209
6002,1764,3,14227,3088077539,3530,-2867
6002,1765,0,14228,3088936532,2186,777
6002,1765,1,14229,3089795525,-2625,7506
6002,1765,2,14230,3090654518,2998,-1540
6002,1765,3,14231,3091513511,3133,-595
6002,1766,0,14232,3092372504,-4541,2099
6002,1766,1,14233,3093231497,-1010,3246
6002,1766,2,14234,3094090490,1547,4429
6002,1766,3,14235,3094949483,-5939,-1806
6002,1767,0,14236,3095808476,-6670,3696
6002,1767,1,14237,3096667469,-2175,1544
6002,1767,2,14238,3097526462,-1558,-6146
6002,1767,3,14239,3098385455,1758,6835
6002,1768,0,14240,3099244448,3842,5849
6002,1768,1,14241,3100103441,2273,-3329
6002,1768,2,14242,3100962434,1391,-785
6002,1768,3,14243,3101821427,-3319,-2800
6002,1769,0,14244,3102680420,-1865,1308
6002,1769,1,14245,3103539413,4854,-81
6002,1769,2,14246,3104398406,2332,-7933
6002,1769,3,14247,3105257399,1639,1263
6002,1770,0,14248,3106116392,3664,4966
6002,1770,1,14249,3106975385,-948,252
6002,1770,2,14250,3107834378,-4069,-108
6002,1770,3,14251,3108693371,-674,-3105
6002,1771,0,14252,3109552364,2839,1706
6002,1771,1,14253,3110411357,918,5327
6002,1771,2,14254,3111270350,1361,-3948
6002,1771,3,14255,3112129343,-658,-5099
6002,1772,0,14256,3112988336,-9399,2338
6002,1772,1,14257,3113847329,-3225,3476
6002,1772,2,14258,3114706322,5076,2819
6002,1772,3,14259,3115565315,-2076,4128
6002,1773,0,14260,3116424308,-4417,489
6002,1773,1,14261,3117283301,-1716,-4582
6002,1773,2,14262,3118142294,-316,-577
6002,1773,3,14263,3119001287,772,5439
6002,1774,0,14264,3119860280,-2939,1842
6002,1774,1,14265,3120719273,-2669,-5300
6002,1774,2,14266,3121578266,2637,-4785
6002,1774,3,14267,3122437259,1781,869
6002,1775,0,14268,3123296252,-5237,963
6002,1775,1,14269,3124155245,-6584,-1402
6002,1775,2,14270,3125014238,-624,4802
6002,1775,3,14271,3125873231,-1357,9192
6002,1776,0,14272,3126732224,-1783,395
6002,1776,1,14273,3127591217,5310,-3796
6002,1776,2,14274,3128450210,4322,-935
6002,1776,3,14275,3129309203,-1523,-4285
6002,1777,0,14276,3130168196,-3237,-813
6002,1777,1,14277,3131027189,-3390,3481
6002,1777,2,14278,3131886182,-888,-4242
6002,1777,3,14279,3132745175,1198,-6505
6002,1778,0,14280,3133604168,2718,-5118
6002,1778,1,14281,3134463161,1217,-2360
6002,1778,2,14282,3135322154,-6321,4038
6002,1778,3,14283,3136181147,-5317,1198
6002,1779,0,14284,3137040140,1208,-52
6002,1779,1,14285,3137899133,-1809,2018
6002,1779,2,14286,3138758126,-3260,-2046
6002,1779,3,14287,3139617119,1889,-2496
6002,1780,0,14288,3140476112,4835,127
6002,1780,1,14289,3141335105,5018,2062
6002,1780,2,14290,3142194098,3369,-489
6002,1780,3,14291,3143053091,547,-2747
6002,1781,0,14292,3143912084,-1490,-617
6002,1781,1,14293,3144771077,2157,-3740
6002,1781,2,14294,3145630070,6820,-483
6002,1781,3,14295,3146489063,4871,-372
6002,1782,0,14296,3147348056,1800,-9199
6002,1782,1,14297,3148207049,-1975,-2127
6002,1782,2,14298,3149066042,2421,-1265
6002,1782,3,14299,3149925035,11151,-6767
6002,1783,0,14300,3150784028,4203,-1019
6002,1783,1,14301,3151643021,2521,-2650
6002,1783,2,14302,3152502014,5851,1095
6002,1783,3,14303,3153361007,-1457,2866
6002,1784,0,14304,3154220000,877,-6343
6002,1784,1,14305,3155078993,2426,-1481
6002,1784,2,14306,3155937986,-9,1327
6002,1784,3,14307,3156796979,2733,-908
6002,1785,0,14308,3157655972,220,2824
6002,1785,1,14309,3158514965,1295,1990
6002,1785,2,14310,3159373958,-421,559
6002,1785,3,14311,3160232951,1263,567
6002,1786,0,14312,3161091944,6679,4532
6002,1786,1,14313,3161950937,-3725,5219
6002,1786,2,14314,3162809930,2173,1753
6002,1786,3,14315,3163668923,7668,7361
6002,1787,0,14316,3164527916,-3639,4456
6002,1787,1,14317,3165386909,4769,-2457
6002,1787,2,14318,3166245902,4178,1700
6002,1787,3,14319,3167104895,2292,-315
6002,1788,0,14320,3167963888,9736,-5777
6002,1788,1,14321,3168822881,-3535,-3321
6002,1788,2,14322,3169681874,-2643,710
6002,1788,3,14323,3170540867,369,-4050
6002,1789,0,14324,3171399860,-7045,-5509
6002,1789,1,14325,3172258853,3912,2749
6002,1789,2,14326,3173117846,2014,-502
6002,1789,3,14327,3173976839,-3999,-2190
6002,1790,0,14328,3174835832,1425,1614
6002,1790,1,14329,3175694825,-2999,-2929
6002,1790,2,14330,3176553818,-2932,-799
6002,1790,3,14331,3177412811,1882,-967
6002,1791,0,14332,3178271804,1753,-2775
6002,1791,1,14333,3179130797,-2424,1485
6002,1791,2,14334,3179989790,-1802,-733
6002,1791,3,14335,3180848783,5108,761
6002,1792,0,14336,3181707776,691,-762
6002,1792,1,14337,3182566769,-1257,-5009
6002,1792,2,14338,3183425762,906,1722
6002,1792,3,14339,3184284755,-1241,2558
6002,1793,0,14340,3185143748,2591,-2017
6002,1793,1,14341,3186002741,778,-1968
6002,1793,2,14342,3186861734,1082,2840
6002,1793,3,14343,3187720727,3209,2698
6002,1794,0,14344,3188579720,-1746,-1260
