GROUP,SLACK,REQUIREMENT,STARTPOINT_PIN,ENDPOINT_PIN,DATAPATH_DELAY,LOGIC_LEVELS
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[22]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[23]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[24]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[25]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[26]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[27]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[0]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[29].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[5]/CE","6.641","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[30].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[10]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[30].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[33]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[38].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[4]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[39].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[4]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[40].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[4]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[45].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[26]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[47].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[28]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[49].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[30]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[51].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[32]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[3].u_lane/mult_metadata_reg[2][negative_i]/CE","6.640","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[3].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[55].pipe_reg[55][14]/CE","6.641","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[3].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[55].pipe_reg[55][15]/CE","6.641","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[3].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[55].pipe_reg[55][17]/CE","6.641","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[3].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[55].pipe_reg[55][19]/CE","6.641","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][21]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][23]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][25]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][26]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][29]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][30]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][6]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[33].pipe_reg[33][9]_srl32/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][21]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][23]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][25]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][26]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][29]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][30]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][6]_srl21/CE","6.543","9"
"clk125","1.255","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[2].u_lane/u_ratio/U0/i_synth/i_has_diplomatic_bag.i_diplomatic_bag/opt_has_pipe.i_pipe[54].pipe_reg[54][9]_srl21/CE","6.543","9"
"clk125","1.256","8.000","sfo/initial_estimator/service/fatal_latched_reg/C","sfo/initial_estimator/service/backend/extractor/width_fifo/fifo/xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_wide.mem_reg_bram_0/WEBWE[6]","6.325","15"
"clk125","1.256","8.000","fault125_reg/C","sfo/initial_estimator/service/context_join/m_coarse_cfo_hz_reg[0]/CE","6.640","9"
"clk125","1.256","8.000","fault125_reg/C","sfo/initial_estimator/service/context_join/m_coarse_cfo_hz_reg[1]/CE","6.641","9"
"clk125","1.256","8.000","fault125_reg/C","sfo/initial_estimator/service/context_join/m_coarse_cfo_hz_reg[26]/CE","6.640","9"
"clk125","1.256","8.000","fault125_reg/C","sfo/initial_estimator/service/context_join/m_coarse_cfo_hz_reg[27]/CE","6.641","9"
"clk125","1.256","8.000","fault125_reg/C","sfo/initial_estimator/service/context_join/m_coarse_cfo_hz_reg[8]/CE","6.640","9"
"clk125","1.256","8.000","fault125_reg/C","sfo/initial_estimator/service/context_join/m_coarse_cfo_hz_reg[9]/CE","6.641","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/mult_metadata_reg[2][scaled]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_cross_i/U0/i_mult/gDSP.gDSP_only.iDSP/use_prim.appDSP48[0].bppDSP48[0].need_output_delay.output_delay/d1.dout_i_reg[10]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_cross_i/U0/i_mult/gDSP.gDSP_only.iDSP/use_prim.appDSP48[0].bppDSP48[0].need_output_delay.output_delay/d1.dout_i_reg[14]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_cross_i/U0/i_mult/gDSP.gDSP_only.iDSP/use_prim.appDSP48[0].bppDSP48[0].need_output_delay.output_delay/d1.dout_i_reg[1]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_cross_i/U0/i_mult/gDSP.gDSP_only.iDSP/use_prim.appDSP48[0].bppDSP48[0].need_output_delay.output_delay/d1.dout_i_reg[9]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[10]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[11]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[8]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[9]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[44]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[50]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[52]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[0].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[9]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[1].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[20]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[20].quot_gen.quot_reg.i_div1.quot_out/opt_has_pipe.first_q_reg[17]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[2].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[28]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[2].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[29]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[2].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[30]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[2].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[31]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[2].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[1]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[3].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[0]/CE","6.640","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[3].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[3]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[3].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[7]/CE","6.640","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[3].num_stages.numerator_gen.del_numer/opt_has_pipe.first_q_reg[20]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[4].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[12]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[4].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[13]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[4].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[14]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[4].adder_gen.reg_req.adsu_mod/add1/no_pipelining.the_addsub/i_q_simple.qreg/opt_has_pipe.first_q_reg[15]/CE","6.639","9"
"clk125","1.256","8.000","sfo/two_pass_transport/reset_125/reset_active_reg_replica_1/C","sfo/initial_estimator/service/frontend/correction/u_gain/g_lane[0].u_lane/u_ratio/U0/i_synth/i_nonzero_fract.i_synth/i_algo_r2_or_lutmult.i_nonzero_fract.i_sdivider/i_sdivider.divider_blk/div_loop[4].divisor_gen.divisor_dc1.del_divisor_msbs/opt_has_pipe.first_q_reg[11]/CE","6.639","9"
