4294705152,4294901755,4294442999,196608
327677,131064,4294705146,4294639606
4294311936,262141,262154,131075
4294705153,4294443007,4294705147,458742
4294770678,4294574090,65532,327670
655353,589816,4294311937,589834
4294377466,4294639615,327678,393208
4294836223,4294574087,131082,4294377479
4294443014,327671,393206,4294901767
4294442999,655358,65530,65538
4294443005,4294836218,4294770692,393224
196605,4294377469,4294836228,458758
196604,524283,720890,4294901750
4294901761,262137,393211,4294377477
655366,589817,4294377479,65535
131064,262153,0,4294836216
589830,4294639625,196603,262138
131081,524293,7,4294574078
589831,4294836224,458760,262135
4294705152,65534,65529,4294377470
655356,4294836230,327683,327670
65545,4294508552,65530,4294836217
524283,4294901769,196604,524280
4294705145,4294508544,65527,4294705144
720887,131064,524288,720893
524288,4294770687,524295,720888
4294836232,4294770691,4294705150,4294508546
262137,655350,131063,589825
4294377464,720890,7,4294443012
4294770692,720894,262145,4294901770
524287,4294574081,4294443015,4294508539
1,327682,4294639621,196612
4294901755,4294639613,4294377465,196618
4294705149,4294639620,4,589818
196613,655370,262153,4294901764
458757,4294901752,4294377479,589829
196602,65544,327672,4294836225
458751,327687,4294836234,4294508546
4294443002,4294770698,196601,4294705153
262149,4294311938,4294639624,4294639625
4294967292,4294311936,131066,4294508536
4294639618,196602,4294901759,524279
131082,655364,4294901764,458750
196605,4294836225,4294705159,4294508534
4294836228,589825,4294836228,589834
196612,65527,4294443000,327679
4294574078,524278,589823,458760
131076,458742,4294639606,393226
4294967288,393217,393225,4294705145
4294705146,196598,720889,65530
4294311936,4294377470,4294443015,589824
4294639624,4294639616,65535,524297
655360,4294967295,4294311940,131069
4294901760,196610,4294836231,9
196616,4294836230,4294770692,4294443013
393224,4294311942,131080,4294901766
4294901758,4294443017,327674,4294967287
4294705147,4294508553,4294901750,196617
4294901759,196606,262143,589816
327684,458753,4294967293,655350
4294705149,4294443018,4294377468,655352
65532,327673,4294967288,4294770685
4294443009,655355,393218,4294574075
655357,4294508541,4294770689,655365
4294639610,4294508551,4294770678,4294901764
589821,196602,4294901750,4294901762
393223,524296,4294901757,327683
262134,4294377471,4294836228,589829
196601,393224,655362,4294508538
262148,4294967292,524297,720892
589822,458752,196617,458742
4294311946,4294311939,4294508545,4294770692
4294901755,655364,131066,4294508554
2,262153,4294442998,4294836234
4294705143,4294836234,4294705152,65537
4294377476,131078,4294377471,655369
4294377470,4294836218,458756,262139
655364,720890,327677,327672
196608,4294705152,458745,4294901759
4294639621,393218,4294508550,4294508535
4294705160,720889,196601,458758
4,4294705142,2,4294311942
4294377463,4294901770,4294508548,4294508537
4294377464,4294901751,524291,4294574082
65528,65539,196602,327678
196602,655365,327679,4294574071
4294836230,4294705152,393211,393226
4294574076,65545,4294705143,327671
4294574073,327686,4294639612,4294770690
4294443002,4294770694,4294901754,327672
4294311939,4294901767,4294574075,65526
65535,4294443009,4294705145,4294770694
4294901763,4294508534,524288,4294377463
4294705143,589821,589826,4294377478
393213,524293,4294443003,4294377472
524294,524291,4294705153,4294901756
393210,196608,4294508534,4294967294
393210,4294705155,720887,4294508534
4294443001,524281,655368,4294836224
327670,4294770679,4294508535,655366
65526,4294705158,4294770696,131062
65533,262139,262141,393217
524285,524291,393207,4294836223
4294443013,4294967288,327684,4294574083
524281,4294639618,196599,65540
4294705151,393207,4294770687,4294705145
458756,4294574078,655369,4294901755
4294574084,4294836216,524295,524280
4294639619,524287,393220,65535
4294311939,9,4294836214,524282
10,4294443011,4294705147,4294901757
4294770684,4294836220,4294508547,262138
196598,65540,262137,655353
4294705149,589823,65537,655367
4294377462,4294901769,4294836228,4294836216
7,4294967286,524286,4294836223
4294311942,458756,65542,4294705159
327680,4294443004,589833,4294508540
458759,4,4294639623,4294639620
458750,5,720891,4294639615
65538,4294377475,4294770685,458742
262151,65537,4294705155,262134
4294836220,393216,4294901769,4294508550
4294770678,458750,4294639618,4294443014
4294574088,196600,4294508542,393218
4294901754,720886,393215,720893
4294901752,4294967294,655354,262153
262145,131065,4294311941,4294311939
327678,4294770678,4294377475,131067
4294705150,524285,4294901752,196599
4294901764,4294705145,262148,4294508544
589834,131074,393222,327677
4294377476,589827,4294901769,65534
4294442998,4294508554,393226,8
720891,393226,131065,4294377480
4294836216,393208,4294705156,4294639625
4294508536,458762,589815,4294770682
4294967292,327688,4294770685,131066
4294377462,458759,131082,196607
3,327685,4294574084,4294705158
4294770683,196603,4294443010,4294770695
655366,327679,4294705153,589824
196612,4294508543,589818,4294377467
4294901766,327679,4294443001,458761
4294574082,655355,720892,4294574073
327675,4294639612,4294770679,720891
196616,458750,4294770681,4
655369,720889,524284,131078
589830,4294836231,65542,4294967289
393213,4294705143,458743,524278
4294311941,4294770690,262144,65537
262138,196616,4294967293,4294705151
4294377482,589833,131081,4294836223
327675,262140,4294574086,4294705157
393220,4294508552,4294574085,524288
131081,131062,4294311942,4294705152
458748,1,4294836224,524292
4294770692,4294443018,262138,458760
196600,196611,4294508535,458747
458742,4294508550,262147,4294443012
196599,4294443016,4294508547,4294443004
4294574090,720893,4294967291,720895
4294574080,589829,4294639617,4294508548
262153,4294311939,393212,4294836214
655362,4294311942,196600,327675
4294901755,4294705160,4294508550,720887
4294311943,4294639625,4294836234,262135
4294836222,327682,589827,327683
589829,4294377477,4294639624,4294311938
655355,393218,4294443011,4294770683
589831,655354,458742,4294639610
196598,4294377479,4294508554,4294770691
524294,131065,327684,4294574074
131077,262147,4294901754,4294705153
4294836229,327685,458751,655356
720890,4294443017,4294311938,4294901767
3,4294705146,655362,4294901759
8,327681,4294705144,655350
589827,4294705142,4294836229,4294508547
65535,524286,196598,4294639619
4294836229,655352,524295,524287
4294508550,4294443000,4294770698,4294508549
131065,4294508545,524285,65527
4294508534,327683,589820,262136
131073,393214,655359,589828
4294901758,4294508553,4294377478,65542
131078,196614,4294901769,655363
393206,5,655359,196603
4294901759,4294770684,4294639620,4294705152
4294443012,4294836221,131078,4294639621
4294705152,4294770682,65535,458761
655370,327684,4294836220,131064
4294967287,655357,589822,4294836218
720891,4294639616,524294,589827
196598,4294377474,393215,4294967287
4294836234,524283,196606,327673
4294836231,4294639625,4294901761,589834
655350,4294901769,4294836222,4294377471
4294836232,4294770693,4294770698,4294639608
4294770695,4294967295,720887,4294377470
65539,327685,4294443004,4294901756
393218,4294967287,131066,4294574089
4294574071,458745,4294508552,4294443007
131070,9,4294770694,4294901765
4294705152,4294574073,655353,4294443016
655365,196614,196602,131070
4294311939,4294901760,4294770684,4294639606
4294836216,655361,196606,524284
131062,589814,4294574078,262145
4294574079,4294901763,4294639610,720891
196606,65537,720895,4294705157
4294377469,4294901759,4294443011,65543
4294443004,458743,4294443005,4294508552
65537,4,4294705154,4294901764
720895,327680,196602,458744
262152,4294639612,4294705162,6
4294311939,4294574077,4294574083,262147
2,65540,4294967291,589823
4294377468,327685,327682,393213
4294311937,4294574087,4294901767,327689
4294705157,4294770697,4294574075,4294705153
458751,4294443017,4294442999,196599
4294705155,196613,4294639607,458756
4294901769,720887,262148,393208
524297,4294836231,524282,4294901756
4294705157,589820,4294377481,4294967292
4294442999,4294377463,720893,524293
4294836222,4294705158,196609,655355
