"GROUP","SLACK","REQUIREMENT","STARTPOINT_PIN","ENDPOINT_PIN","STARTPOINT_CLOCK","ENDPOINT_CLOCK","DATAPATH_DELAY","LOGIC_LEVELS","SKEW","UNCERTAINTY"
"clk500","-0.163","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/pi5_reg[24]/CE","clk500","clk500","2.059","1","-0.009","0.035"
"clk500","-0.163","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/pi5_reg[25]/CE","clk500","clk500","2.059","1","-0.009","0.035"
"clk500","-0.163","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/pi5_reg[26]/CE","clk500","clk500","2.059","1","-0.009","0.035"
"clk500","-0.163","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/pi5_reg[27]/CE","clk500","clk500","2.059","1","-0.009","0.035"
"clk500","-0.163","2.000","cfo/windows/sample_index_reg[8]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[12]/D","clk500","clk500","2.146","7","-0.007","0.035"
"clk500","-0.163","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[8]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_TW_mult.sync_tw_addr/no_sclr_lut.real_shift_ram.use_baseblock.use_hlutnm_srls.srl_loop[3].i_srl16e1/D","clk500","clk500","2.066","0","0.013","0.035"
"clk500","-0.163","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_overflow.natural_ovflo.DOUT_DONE_E_CNT/cnt_reg[4].addsub_reg/R","clk500","clk500","2.046","1","-0.008","0.035"
"clk500","-0.163","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_overflow.natural_ovflo.DOUT_DONE_E_CNT/cnt_reg[5].addsub_reg/R","clk500","clk500","2.046","1","-0.008","0.035"
"clk500","-0.163","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_overflow.natural_ovflo.DOUT_DONE_E_CNT/cnt_reg[6].addsub_reg/R","clk500","clk500","2.046","1","-0.008","0.035"
"clk500","-0.163","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_overflow.natural_ovflo.DOUT_DONE_E_CNT/cnt_reg[7].addsub_reg/R","clk500","clk500","2.046","1","-0.008","0.035"
"clk500","-0.163","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[6]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_1/ADDRBWRADDR[11]","clk500","clk500","1.835","0","0.010","0.035"
"clk150","-0.163","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[13][13]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[26].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[15]/D","clk150","clk150","6.811","11","-0.009","0.035"
"clk150","-0.163","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[10][21]/D","clk150","clk150","6.809","18","-0.007","0.035"
"clk150","-0.162","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[11].u_real/pre_ab2/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[4]/D","clk150","clk150","6.809","9","-0.010","0.035"
"clk150","-0.162","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[23].u_real/pre_ab2/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[15]/D","clk150","clk150","6.809","11","-0.010","0.035"
"clk500","-0.162","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/WEA[1]","clk500","clk500","1.743","1","0.010","0.035"
"clk150","-0.162","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[14][2]/D","clk150","clk150","6.808","18","-0.008","0.035"
"clk500","-0.162","2.000","cfo/observation_front/m_frame_reg[11]/C","cfo/estimator/expected_window_reg[0]/CE","clk500","clk500","2.059","6","-0.008","0.035"
"clk500","-0.162","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar3_reg[20]/CE","clk500","clk500","2.060","1","-0.008","0.035"
"clk500","-0.162","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/timing_cnts_has_nfft.run_time_sel_reg[4]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[3].natural_order_input.PE/bypass_muxes.din_re_mux_gen[14].reg/D","clk500","clk500","2.142","1","-0.010","0.035"
"clk150","-0.162","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[0].u_real/pre_bc/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[7]/D","clk150","clk150","6.806","8","-0.009","0.035"
"clk150","-0.162","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[0].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[11]/D","clk150","clk150","6.806","9","-0.009","0.035"
"clk500","-0.161","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.pe_natural_out_reg[6]/R","clk500","clk500","2.042","1","-0.010","0.035"
"clk500","-0.161","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.pe_natural_out_reg[7]/R","clk500","clk500","2.042","1","-0.010","0.035"
"clk500","-0.161","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[10].addsub_reg/R","clk500","clk500","2.044","1","-0.008","0.035"
"clk500","-0.161","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[11].addsub_reg/R","clk500","clk500","2.044","1","-0.008","0.035"
"clk500","-0.161","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[8].addsub_reg/R","clk500","clk500","2.044","1","-0.008","0.035"
"clk500","-0.161","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[9].addsub_reg/R","clk500","clk500","2.044","1","-0.008","0.035"
"clk150","-0.161","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[81]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[9]","clk150","clk150","6.540","7","0.034","0.035"
"clk150","-0.161","6.667","cfo/coarse_rotation/output4_reg[87]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[15]","clk150","clk150","6.499","7","0.035","0.035"
"clk150","-0.161","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_119/CAS_IN_BWE_B[5]","clk150","clk150","6.514","11","0.035","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_index_reg[5]/CE","clk500","clk500","2.055","6","-0.009","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[4]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[5]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[6]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[7]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[4]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[5]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[6]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[7]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/tag_reg[2][row_a][0]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/tag_reg[2][row_b][4]/CE","clk500","clk500","2.057","1","-0.008","0.035"
"clk500","-0.160","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[12].addsub_reg/R","clk500","clk500","2.043","1","-0.008","0.035"
"clk500","-0.160","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[13].addsub_reg/R","clk500","clk500","2.043","1","-0.008","0.035"
"clk500","-0.160","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[14].addsub_reg/R","clk500","clk500","2.043","1","-0.008","0.035"
"clk500","-0.160","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[6].natural_order_input.PE/has_ovflo_control.last_ovflo_start.OVFLO_CNT/cnt_reg[15].addsub_reg/R","clk500","clk500","2.043","1","-0.008","0.035"
"clk150","-0.160","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_144/CAS_IN_EN_A","clk150","clk150","6.387","12","0.035","0.035"
"clk150","-0.160","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_BWE_B[7]","clk150","clk150","6.382","12","0.035","0.035"
"clk150","-0.159","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[23].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[10]/D","clk150","clk150","6.806","11","-0.010","0.035"
"clk500","-0.159","2.000","cfo/observation_front/fft_core/m_generation_reg[9]/C","cfo/observation_front/fft_core/m_index_reg[4]/CE","clk500","clk500","2.055","6","-0.009","0.035"
"clk150","-0.159","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_94/CAS_IN_BWE_B[3]","clk150","clk150","6.484","10","0.035","0.035"
"clk150","-0.159","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_118/CAS_IN_BWE_B[7]","clk150","clk150","6.381","10","0.035","0.035"
"clk500","-0.158","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[16]/CE","clk500","clk500","2.056","1","-0.007","0.035"
"clk500","-0.158","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/tag_reg[2][row_b][2]/CE","clk500","clk500","2.056","1","-0.007","0.035"
"clk500","-0.158","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/tag_reg[2][row_b][5]/CE","clk500","clk500","2.056","1","-0.007","0.035"
"clk500","-0.158","2.000","cfo/observation_front/fft_core/half_span_reg[0]/C","cfo/observation_front/fft_core/tw_index_reg_rep/ADDRARDADDR[7]","clk500","clk500","1.867","5","0.011","0.035"
"clk150","-0.158","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_bc/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[11]/D","clk150","clk150","6.802","10","-0.009","0.035"
"clk150","-0.158","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[10][9]/D","clk150","clk150","6.804","18","-0.007","0.035"
"clk150","-0.158","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[7]/D","clk150","clk150","6.802","9","-0.009","0.035"
"clk150","-0.157","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][1]/CE","clk150","clk150","6.718","18","-0.008","0.035"
"clk500","-0.157","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[2]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_10/ADDRBWRADDR[7]","clk500","clk500","1.847","0","0.010","0.035"
"clk500","-0.157","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/reset_sustain.resets_4_pes[2].delay_reset_pe/tc_reg/S","clk500","clk500","2.040","0","-0.008","0.035"
"clk500","-0.157","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/timing_cnts_has_nfft.duplicate_regs[6].other.nfft_regs[0].nfft_regs_fde/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.var_pt_size_muxed_addresses.left_shifter/r14.shifter/use_mux16.use_lut6.sixteen_to_one_mux[2].use_output_reg_and_pipe_reg.reg0/D","clk500","clk500","2.138","3","-0.009","0.035"
"clk150","-0.157","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[112]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[40]","clk150","clk150","6.528","7","0.034","0.035"
"clk150","-0.157","6.667","cfo/coarse_rotation/output4_reg[83]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_89/CAS_IN_DIN_B[11]","clk150","clk150","6.509","7","0.036","0.035"
"clk150","-0.157","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[14]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_143/CAS_IN_ADDR_A[14]","clk150","clk150","6.306","7","0.034","0.035"
"clk500","-0.156","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/ar5_reg[13]/CE","clk500","clk500","2.052","1","-0.008","0.035"
"clk500","-0.156","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/ar5_reg[6]/CE","clk500","clk500","2.052","1","-0.008","0.035"
"clk150","-0.156","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[13][13]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[26].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[17]/D","clk150","clk150","6.804","12","-0.009","0.035"
"clk500","-0.156","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/reset_pipe_reg[1]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[27]/CE","clk500","clk500","2.053","1","-0.007","0.035"
"clk500","-0.156","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/reset_pipe_reg[1]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[31]/CE","clk500","clk500","2.053","1","-0.007","0.035"
"clk150","-0.156","6.667","cfo/coarse_rotation/output4_reg[111]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[39]","clk150","clk150","6.569","7","0.036","0.035"
"clk150","-0.156","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_6/CAS_IN_BWE_B[3]","clk150","clk150","6.481","11","0.035","0.035"
"clk150","-0.156","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][20]/D","clk150","clk150","6.802","18","-0.007","0.035"
"clk150","-0.155","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[23].u_real/pre_ab2/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[17]/D","clk150","clk150","6.802","12","-0.010","0.035"
"clk150","-0.155","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][18]/D","clk150","clk150","6.801","18","-0.008","0.035"
"clk500","-0.155","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.next_bf2_start_delay/need_sclr_lut.real_shift_ram.FF_gen[0].reg/D","clk500","clk500","2.135","1","-0.010","0.035"
"clk500","-0.155","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[1]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_2/ADDRBWRADDR[6]","clk500","clk500","1.843","0","0.010","0.035"
"clk500","-0.155","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/reset_pipe_reg[1]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[19]/CE","clk500","clk500","2.052","1","-0.007","0.035"
"clk500","-0.155","2.000","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/reset_pipe_reg[1]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[30]/CE","clk500","clk500","2.052","1","-0.007","0.035"
"clk500","-0.155","2.000","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/xpm_fifo_rst_inst/gen_rst_ic.wr_rst_busy_ic_reg/C","sfo/residual_estimator/front_stage/main/service/u_egress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/wrpp1_inst/count_value_i_reg[0]/CE","clk500","clk500","2.051","3","-0.009","0.035"
"clk500","-0.155","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[3].other.reset_del_reg[3]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[3].natural_order_input.OVFLO_FIFO/q_i_reg[0]/R","clk500","clk500","2.037","1","-0.009","0.035"
"clk150","-0.155","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[22].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[15]/D","clk150","clk150","6.802","10","-0.010","0.035"
"clk500","-0.155","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/tag_reg[4][row_a][2]/CE","clk500","clk500","2.052","1","-0.008","0.035"
"clk150","-0.154","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/fir15_interpolator/q_core/U0/i_synth/g_polyphase_interpolation_sym_ssr.i_polyphase_interpolation_sym_ssr/g_m_data_chan_fifo.i_m_data_chan_fifo/fifo0/fifo_2_reg[225]/CE","clk150","clk150","6.718","17","-0.007","0.035"
