"GROUP","SLACK","REQUIREMENT","STARTPOINT_PIN","ENDPOINT_PIN","STARTPOINT_CLOCK","ENDPOINT_CLOCK","DATAPATH_DELAY","LOGIC_LEVELS","SKEW","UNCERTAINTY"
"clk500","-0.037","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[13]/CE","clk500","clk500","1.934","3","-0.008","0.035"
"clk500","-0.037","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[15]/CE","clk500","clk500","1.934","3","-0.008","0.035"
"clk500","-0.037","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[1]/CE","clk500","clk500","1.934","3","-0.008","0.035"
"clk500","-0.037","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[8]/CE","clk500","clk500","1.934","3","-0.008","0.035"
"clk500","-0.037","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_6/ENBWREN","clk500","clk500","1.672","3","0.012","0.035"
"clk500","-0.036","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[38]/CE","clk500","clk500","1.933","5","-0.007","0.035"
"clk500","-0.036","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[89]/CE","clk500","clk500","1.933","5","-0.007","0.035"
"clk500","-0.036","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[93]/CE","clk500","clk500","1.933","5","-0.007","0.035"
"clk500","-0.036","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[95]/CE","clk500","clk500","1.933","5","-0.007","0.035"
"clk500","-0.036","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_14/ENBWREN","clk500","clk500","1.672","3","0.013","0.035"
"clk500","-0.035","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[102]/CE","clk500","clk500","1.932","5","-0.008","0.035"
"clk500","-0.035","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[104]/CE","clk500","clk500","1.932","5","-0.008","0.035"
"clk500","-0.035","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[27]/CE","clk500","clk500","1.932","5","-0.008","0.035"
"clk500","-0.035","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[28]/CE","clk500","clk500","1.932","5","-0.008","0.035"
"clk500","-0.034","2.000","cfo/observation_front/coefficient_page0_data_reg_0_1/CLKARDCLK","cfo/observation_front/rr3_reg_i_3_psdsp_1/D","clk500","clk500","1.969","2","-0.055","0.035"
"clk500","-0.033","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/load_enable_reg/C","sfo/residual_estimator/aux_service/u_ingress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[7]/D","clk500","clk500","2.015","5","-0.008","0.035"
"clk500","-0.033","2.000","cfo/observation_front/fft_core/next_output_reg[2]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[4]","clk500","clk500","1.646","4","0.010","0.035"
"clk500","-0.033","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[6]/CE","clk500","clk500","1.930","3","-0.008","0.035"
"clk500","-0.033","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[7]/CE","clk500","clk500","1.930","3","-0.008","0.035"
"clk500","-0.033","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[9]/CE","clk500","clk500","1.930","3","-0.008","0.035"
"clk500","-0.033","2.000","cfo/observation_front/coefficient_page0_data_reg_0_1/CLKARDCLK","cfo/observation_front/rr3_reg_i_3_psdsp/D","clk500","clk500","1.968","2","-0.055","0.035"
"clk500","-0.033","2.000","cfo/observation_front/fft_core/next_output_reg[2]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[7]","clk500","clk500","1.702","4","0.010","0.035"
"clk500","-0.032","2.000","cfo/observation_front/fft_core/state_reg[0]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[29]","clk500","clk500","1.739","2","0.011","0.035"
"clk500","-0.032","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[23]","clk500","clk500","1.762","3","0.011","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[1]","clk500","clk500","1.731","3","0.011","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[69]/CE","clk500","clk500","1.928","4","-0.008","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[121]/CE","clk500","clk500","1.928","5","-0.008","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[42]/CE","clk500","clk500","1.928","5","-0.007","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[69]/CE","clk500","clk500","1.928","5","-0.008","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[6]/CE","clk500","clk500","1.928","5","-0.008","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[74]/CE","clk500","clk500","1.928","5","-0.007","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[86]/CE","clk500","clk500","1.928","5","-0.008","0.035"
"clk500","-0.031","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[11]","clk500","clk500","1.741","3","0.011","0.035"
"clk500","-0.029","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/ADDRARDADDR[7]","clk500","clk500","1.738","3","0.011","0.035"
"clk500","-0.028","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdpp1_inst/count_value_i_reg[10]/D","clk500","clk500","2.010","6","-0.008","0.035"
"clk500","-0.027","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[12]","clk500","clk500","1.766","3","0.011","0.035"
"clk500","-0.027","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_TW_mult.TW/MUX0/four_inputs.use_lut6.no_lut_sclr.four_to_one_mux[0].latency1.reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_TW_mult.TW/twiddle_generator/tw1.twgen1/sin_addr_2s_comp/use_output_reg.D_OUT_reg[5]/D","clk500","clk500","2.010","2","-0.007","0.035"
"clk500","-0.026","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[85]/D","clk500","clk500","2.008","5","-0.008","0.035"
"clk500","-0.026","2.000","cfo/observation_front/fft_core/next_output_reg[2]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRBWRADDR[13]","clk500","clk500","1.711","4","0.010","0.035"
"clk500","-0.025","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/reset_sustain.resets_4_pes[0].delay_reset_pe/tc_reg/S","clk500","clk500","1.908","0","-0.008","0.035"
"clk500","-0.024","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[94]/D","clk500","clk500","2.006","5","-0.008","0.035"
"clk500","-0.024","2.000","cfo/observation_front/fft_core/next_output_reg[2]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRBWRADDR[6]","clk500","clk500","1.712","4","0.010","0.035"
"clk500","-0.023","2.000","cfo/windows/header_active_reg/C","cfo/windows/complete_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg/REGCEAREGCE","clk500","clk500","1.764","3","0.009","0.035"
"clk500","-0.022","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_14/CLKBWRCLK","cfo/windows/packed_head_reg[127]/D","clk500","clk500","1.956","1","-0.056","0.035"
"clk500","-0.022","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_0/ENBWREN","clk500","clk500","1.657","3","0.012","0.035"
"clk500","-0.022","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[12]/CE","clk500","clk500","1.919","4","-0.008","0.035"
"clk500","-0.022","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[7]/CE","clk500","clk500","1.919","4","-0.008","0.035"
"clk500","-0.021","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[129]/CE","clk500","clk500","1.918","4","-0.008","0.035"
"clk500","-0.021","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[55]/CE","clk500","clk500","1.918","4","-0.007","0.035"
"clk500","-0.021","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[4]/D","clk500","clk500","2.003","5","-0.008","0.035"
"clk500","-0.020","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[54]/CE","clk500","clk500","1.917","4","-0.007","0.035"
"clk500","-0.020","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[63]/CE","clk500","clk500","1.917","4","-0.007","0.035"
"clk500","-0.020","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdpp1_inst/count_value_i_reg[11]/D","clk500","clk500","2.002","6","-0.008","0.035"
"clk500","-0.019","2.000","cfo/observation_front/fft_core/state_reg[0]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[15]","clk500","clk500","1.677","2","0.011","0.035"
"clk500","-0.019","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[104]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.019","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[113]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.019","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[133]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.019","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[67]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.018","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/DINADIN[4]","clk500","clk500","1.733","3","0.011","0.035"
"clk500","-0.018","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[110]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.018","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[132]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.018","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[58]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.018","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/output_record_reg[96]/CE","clk500","clk500","1.916","4","-0.007","0.035"
"clk500","-0.017","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/DINADIN[12]","clk500","clk500","1.756","2","0.011","0.035"
"clk500","-0.017","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[7]","clk500","clk500","1.745","3","0.011","0.035"
"clk500","-0.017","2.000","cfo/observation_front/fft_core/state_reg[0]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRARDADDR[7]","clk500","clk500","1.712","2","0.013","0.035"
"clk500","-0.017","2.000","cfo/observation_front/coefficient_page0_data_reg_0_1/CLKARDCLK","cfo/observation_front/pr4_reg_i_4_psdsp/D","clk500","clk500","1.952","2","-0.055","0.035"
"clk500","-0.016","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[122]/D","clk500","clk500","1.998","5","-0.008","0.035"
"clk500","-0.015","2.000","cfo/observation_front/fft_core/stage_index_reg[0]/C","cfo/observation_front/fft_core/next_output_reg[4]/CE","clk500","clk500","1.910","4","-0.010","0.035"
"clk500","-0.015","2.000","cfo/observation_front/fft_core/stage_index_reg[0]/C","cfo/observation_front/fft_core/next_output_reg[8]/CE","clk500","clk500","1.910","4","-0.010","0.035"
"clk500","-0.015","2.000","cfo/observation_front/fft_core/stage_index_reg[0]/C","cfo/observation_front/fft_core/next_output_reg[9]/CE","clk500","clk500","1.910","4","-0.010","0.035"
"clk500","-0.015","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINPADINP[2]","clk500","clk500","1.765","3","0.011","0.035"
"clk500","-0.015","2.000","cfo/observation_front/fft_core/next_output_reg[2]/C","cfo/observation_front/fft_core/bank0_reg_bram_1/ADDRBWRADDR[10]","clk500","clk500","1.687","4","0.010","0.035"
"clk500","-0.014","2.000","cfo/windows/output_record_reg[80]/C","cfo/observation_front/fft_core/m_error_reg[0]/CE","clk500","clk500","1.910","6","-0.010","0.035"
"clk500","-0.014","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_7/CLKBWRCLK","cfo/windows/packed_head_reg[56]/D","clk500","clk500","1.948","1","-0.056","0.035"
"clk500","-0.013","2.000","cfo/observation_front/fft_core/state_reg[0]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINPADINP[3]","clk500","clk500","1.767","2","0.011","0.035"
"clk500","-0.012","2.000","cfo/observation_front/fft_core/offset_in_group_reg[0]/C","cfo/observation_front/fft_core/tw_index_reg_rep/ADDRARDADDR[12]","clk500","clk500","1.708","4","0.010","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[103]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[122]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[127]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[29]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[31]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[58]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[61]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[88]/CE","clk500","clk500","1.908","5","-0.008","0.035"
"clk500","-0.011","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.no_cp.muxed_reorder_write_addr_del_reg[12]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.dig_rev_mem/blk_ram.use_bram_only.mem/depth_14.main_ram_loop[1].use_RAMB18.ram_2k_loop[2].SDP_RAMB18_9x2048/WEA[0]","clk500","clk500","1.592","1","0.010","0.035"
"clk500","-0.011","2.000","cfo/observation_front/fft_core/offset_in_group_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_1/ADDRBWRADDR[4]","clk500","clk500","1.629","4","0.012","0.035"
"clk500","-0.010","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[87]/D","clk500","clk500","1.992","5","-0.008","0.035"
"clk500","-0.010","2.000","cfo/observation_front/fft_core/next_output_reg[2]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRBWRADDR[5]","clk500","clk500","1.623","4","0.010","0.035"
"clk500","-0.010","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_7/REGCEB","clk500","clk500","1.754","3","0.012","0.035"
"clk500","-0.009","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[100]/CE","clk500","clk500","1.906","5","-0.008","0.035"
"clk500","-0.009","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[117]/CE","clk500","clk500","1.906","5","-0.008","0.035"
"clk500","-0.009","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[123]/CE","clk500","clk500","1.906","5","-0.008","0.035"
"clk500","-0.009","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[68]/CE","clk500","clk500","1.906","5","-0.008","0.035"
"clk500","-0.009","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_10/ENBWREN","clk500","clk500","1.644","3","0.012","0.035"
"clk500","-0.009","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/load_enable_reg/C","sfo/residual_estimator/aux_service/u_ingress_fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[5]/D","clk500","clk500","1.991","5","-0.008","0.035"
"clk500","-0.008","2.000","cfo/observation_front/fft_core/offset_in_group_reg[3]/C","cfo/observation_front/fft_core/bank0_reg_bram_0/ADDRBWRADDR[10]","clk500","clk500","1.675","4","0.011","0.035"
"clk500","-0.008","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdpp1_inst/count_value_i_reg[9]/D","clk500","clk500","1.990","6","-0.008","0.035"
"clk500","-0.006","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[18]/CE","clk500","clk500","1.903","5","-0.007","0.035"
"clk500","-0.006","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[25]/CE","clk500","clk500","1.903","5","-0.007","0.035"
"clk500","-0.006","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_7/CLKBWRCLK","cfo/windows/packed_head_reg[67]/D","clk500","clk500","1.941","1","-0.055","0.035"
"clk500","-0.005","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[13]/CE","clk500","clk500","1.902","5","-0.007","0.035"
"clk500","-0.005","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[24]/CE","clk500","clk500","1.902","5","-0.007","0.035"
"clk500","-0.005","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[5]/CE","clk500","clk500","1.902","5","-0.007","0.035"
"clk500","-0.005","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[82]/CE","clk500","clk500","1.902","5","-0.007","0.035"
"clk500","-0.005","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdpp1_inst/count_value_i_reg[8]/D","clk500","clk500","1.987","5","-0.008","0.035"
"clk500","-0.004","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_7/CLKBWRCLK","cfo/windows/packed_head_reg[71]/D","clk500","clk500","1.938","1","-0.056","0.035"
"clk500","-0.004","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/has_addr_gen.bf2_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[2]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[0].natural_order_input.PE/FB_1.BF_1/MEM/blk_ram.use_bram_only.mem/depth_13_s6_depth_12.main_ram_loop[1].use_RAMB18.ram_2k_loop[1].SDP_RAMB18_9x2048/ADDRBWRADDR[4]","clk500","clk500","1.617","0","0.010","0.035"
"clk500","-0.003","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[110]/CE","clk500","clk500","1.900","5","-0.007","0.035"
"clk500","-0.003","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[120]/CE","clk500","clk500","1.900","5","-0.007","0.035"
"clk500","-0.003","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[37]/CE","clk500","clk500","1.900","5","-0.007","0.035"
"clk500","-0.003","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_head_reg[51]/CE","clk500","clk500","1.900","5","-0.007","0.035"
"clk500","-0.003","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/reset_sustain.resets_4_pes[1].delay_reset_pe/tc_reg/S","clk500","clk500","1.886","0","-0.008","0.035"
"clk500","-0.002","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/m_frame_reg[19]/CE","clk500","clk500","1.899","3","-0.008","0.035"
"clk500","-0.002","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.no_cp.muxed_reorder_write_addr_del_reg[12]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.dig_rev_mem/blk_ram.use_bram_only.mem/depth_14.main_ram_loop[1].use_RAMB18.ram_2k_loop[3].SDP_RAMB18_9x2048/WEA[0]","clk500","clk500","1.585","1","0.012","0.035"
"clk500","-0.001","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/observation_front/fft_core/bank1_reg_bram_0/DINADIN[11]","clk500","clk500","1.726","3","0.011","0.035"
"clk500","-0.001","2.000","cfo/windows/poison_sync/syncstages_ff_reg[3]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdpp1_inst/count_value_i_reg[6]/D","clk500","clk500","1.983","5","-0.008","0.035"
