Frame,Index,Lane,Abs,Phase,I,Q
6003,801,2,9350,3193735974,1762,-2168
6003,801,3,9351,3194594967,2300,-4322
6003,802,0,9352,3195453960,-1633,2254
6003,802,1,9353,3196312953,-3488,10196
6003,802,2,9354,3197171946,-1941,5375
6003,802,3,9355,3198030939,-3241,-446
6003,803,0,9356,3198889932,2419,4439
6003,803,1,9357,3199748925,5791,3829
6003,803,2,9358,3200607918,2812,-563
6003,803,3,9359,3201466911,407,1066
6003,804,0,9360,3202325904,-5851,-1550
6003,804,1,9361,3203184897,-6917,-4605
6003,804,2,9362,3204043890,-3053,-3950
6003,804,3,9363,3204902883,1157,-2505
6003,805,0,9364,3205761876,2805,2259
6003,805,1,9365,3206620869,-1455,3025
6003,805,2,9366,3207479862,954,2340
6003,805,3,9367,3208338855,1415,2807
6003,806,0,9368,3209197848,-1814,-3002
6003,806,1,9369,3210056841,2222,-1859
6003,806,2,9370,3210915834,2464,1925
6003,806,3,9371,3211774827,869,-6054
6003,807,0,9372,3212633820,-1474,-4064
6003,807,1,9373,3213492813,234,2326
6003,807,2,9374,3214351806,5029,-6700
6003,807,3,9375,3215210799,-551,-6146
6003,808,0,9376,3216069792,3241,4391
6003,808,1,9377,3216928785,3941,2025
6003,808,2,9378,3217787778,-7750,-1479
6003,808,3,9379,3218646771,-106,1210
6003,809,0,9380,3219505764,2717,2643
6003,809,1,9381,3220364757,-3373,3947
6003,809,2,9382,3221223750,4333,4982
6003,809,3,9383,3222082743,4422,3894
6003,810,0,9384,3222941736,604,2132
6003,810,1,9385,3223800729,1177,1043
6003,810,2,9386,3224659722,926,-407
6003,810,3,9387,3225518715,3009,1613
6003,811,0,9388,3226377708,-1193,6198
6003,811,1,9389,3227236701,-3650,2595
6003,811,2,9390,3228095694,2516,-2416
6003,811,3,9391,3228954687,2847,-2556
6003,812,0,9392,3229813680,503,-3857
6003,812,1,9393,3230672673,4428,893
6003,812,2,9394,3231531666,5691,5828
6003,812,3,9395,3232390659,2730,2196
6003,813,0,9396,3233249652,4921,2253
6003,813,1,9397,3234108645,4286,303
6003,813,2,9398,3234967638,-1019,-5405
6003,813,3,9399,3235826631,-1155,-640
6003,814,0,9400,3236685624,-1260,2217
6003,814,1,9401,3237544617,-1612,-1654
6003,814,2,9402,3238403610,457,994
6003,814,3,9403,3239262603,2320,3105
6003,815,0,9404,3240121596,726,1024
6003,815,1,9405,3240980589,-2634,-705
6003,815,2,9406,3241839582,-670,-4646
6003,815,3,9407,3242698575,-1743,-4896
6003,816,0,9408,3243557568,-1135,-391
6003,816,1,9409,3244416561,2169,-878
6003,816,2,9410,3245275554,-5990,-4511
6003,816,3,9411,3246134547,-3389,-1601
6003,817,0,9412,3246993540,2899,3583
6003,817,1,9413,3247852533,-6889,-621
6003,817,2,9414,3248711526,-5601,-3893
6003,817,3,9415,3249570519,670,647
6003,818,0,9416,3250429512,-964,587
6003,818,1,9417,3251288505,-582,692
6003,818,2,9418,3252147498,-1437,1464
6003,818,3,9419,3253006491,-843,-2011
6003,819,0,9420,3253865484,-149,-174
6003,819,1,9421,3254724477,-632,1853
6003,819,2,9422,3255583470,5,1857
6003,819,3,9423,3256442463,270,1399
6003,820,0,9424,3257301456,-949,-1250
6003,820,1,9425,3258160449,-6294,2351
6003,820,2,9426,3259019442,-3747,1345
6003,820,3,9427,3259878435,783,-2424
6003,821,0,9428,3260737428,-2703,1248
6003,821,1,9429,3261596421,1129,-2799
6003,821,2,9430,3262455414,3911,-4164
6003,821,3,9431,3263314407,-368,-770
6003,822,0,9432,3264173400,-3429,-3357
6003,822,1,9433,3265032393,-1737,-1844
6003,822,2,9434,3265891386,6490,-3724
6003,822,3,9435,3266750379,6104,-926
6003,823,0,9436,3267609372,2538,3016
6003,823,1,9437,3268468365,1511,-9459
6003,823,2,9438,3269327358,-4590,-6059
6003,823,3,9439,3270186351,-3290,3628
6003,824,0,9440,3271045344,-2251,-661
6003,824,1,9441,3271904337,-5733,6984
6003,824,2,9442,3272763330,-6739,6608
6003,824,3,9443,3273622323,-6912,-2861
6003,825,0,9444,3274481316,25,2972
6003,825,1,9445,3275340309,1324,498
6003,825,2,9446,3276199302,1542,-6198
6003,825,3,9447,3277058295,6724,-941
6003,826,0,9448,3277917288,651,195
6003,826,1,9449,3278776281,1275,-752
6003,826,2,9450,3279635274,5299,1761
6003,826,3,9451,3280494267,3721,-149
6003,827,0,9452,3281353260,9987,383
6003,827,1,9453,3282212253,6480,5484
6003,827,2,9454,3283071246,-776,2214
6003,827,3,9455,3283930239,635,25
6003,828,0,9456,3284789232,381,4340
6003,828,1,9457,3285648225,4151,581
6003,828,2,9458,3286507218,2878,-2873
6003,828,3,9459,3287366211,-5165,-3484
6003,829,0,9460,3288225204,-3190,-4331
6003,829,1,9461,3289084197,2564,1830
6003,829,2,9462,3289943190,2069,2299
6003,829,3,9463,3290802183,496,1477
6003,830,0,9464,3291661176,1000,3073
6003,830,1,9465,3292520169,-2369,-1673
6003,830,2,9466,3293379162,-4271,6129
6003,830,3,9467,3294238155,-1449,8835
6003,831,0,9468,3295097148,-1044,-6817
6003,831,1,9469,3295956141,-2422,-5265
6003,831,2,9470,3296815134,-4067,191
6003,831,3,9471,3297674127,2234,-5606
6003,832,0,9472,3298533120,5194,-3423
6003,832,1,9473,3299392113,-2659,351
6003,832,2,9474,3300251106,3830,613
6003,832,3,9475,3301110099,7998,-2656
6003,833,0,9476,3301969092,-390,-6437
6003,833,1,9477,3302828085,-2259,-1417
6003,833,2,9478,3303687078,-6154,1300
6003,833,3,9479,3304546071,-2862,-1697
6003,834,0,9480,3305405064,2011,-1830
6003,834,1,9481,3306264057,41,406
6003,834,2,9482,3307123050,9063,563
6003,834,3,9483,3307982043,6275,-3742
6003,835,0,9484,3308841036,-5088,-1192
6003,835,1,9485,3309700029,-3419,3126
6003,835,2,9486,3310559022,-5036,-1457
6003,835,3,9487,3311418015,-3500,1946
6003,836,0,9488,3312277008,-1236,3091
6003,836,1,9489,3313136001,-3595,-5950
6003,836,2,9490,3313994994,5749,-266
6003,836,3,9491,3314853987,8892,4622
6003,837,0,9492,3315712980,-3605,-531
6003,837,1,9493,3316571973,-7480,4149
6003,837,2,9494,3317430966,-997,3455
6003,837,3,9495,3318289959,206,-1842
6003,838,0,9496,3319148952,-2711,2316
6003,838,1,9497,3320007945,-2883,-716
6003,838,2,9498,3320866938,-697,-4170
6003,838,3,9499,3321725931,-91,2106
6003,839,0,9500,3322584924,-6727,2412
6003,839,1,9501,3323443917,-5995,664
6003,839,2,9502,3324302910,3856,3812
6003,839,3,9503,3325161903,-411,1868
6003,840,0,9504,3326020896,-2482,-4641
6003,840,1,9505,3326879889,4671,-2591
6003,840,2,9506,3327738882,646,4025
6003,840,3,9507,3328597875,-947,-2599
6003,841,0,9508,3329456868,5230,-6505
6003,841,1,9509,3330315861,4423,4268
6003,841,2,9510,3331174854,-3456,2682
6003,841,3,9511,3332033847,-4011,-1751
6003,842,0,9512,3332892840,4075,5561
6003,842,1,9513,3333751833,918,960
6003,842,2,9514,3334610826,-2514,-2392
6003,842,3,9515,3335469819,2057,5497
6003,843,0,9516,3336328812,-2458,1493
6003,843,1,9517,3337187805,-5476,-1213
6003,843,2,9518,3338046798,-2625,3554
6003,843,3,9519,3338905791,-346,-1987
6003,844,0,9520,3339764784,765,-4421
6003,844,1,9521,3340623777,-1594,2915
6003,844,2,9522,3341482770,1962,2142
6003,844,3,9523,3342341763,2465,-1179
6003,845,0,9524,3343200756,-988,5504
6003,845,1,9525,3344059749,4241,7251
6003,845,2,9526,3344918742,-48,1461
6003,845,3,9527,3345777735,-6321,-236
6003,846,0,9528,3346636728,688,-4633
6003,846,1,9529,3347495721,677,-127
6003,846,2,9530,3348354714,-4282,11694
6003,846,3,9531,3349213707,-1503,3011
6003,847,0,9532,3350072700,1733,-1200
6003,847,1,9533,3350931693,2258,7290
6003,847,2,9534,3351790686,3366,-1032
6003,847,3,9535,3352649679,2381,-7955
6003,848,0,9536,3353508672,1542,-7330
6003,848,1,9537,3354367665,4569,-9079
6003,848,2,9538,3355226658,1124,-4096
6003,848,3,9539,3356085651,-985,-2787
6003,849,0,9540,3356944644,3388,-4418
6003,849,1,9541,3357803637,-2626,-1954
6003,849,2,9542,3358662630,-3146,352
6003,849,3,9543,3359521623,2244,4601
6003,850,0,9544,3360380616,-5687,2663
6003,850,1,9545,3361239609,-4589,-58
6003,850,2,9546,3362098602,2024,845
6003,850,3,9547,3362957595,-4580,-4047
6003,851,0,9548,3363816588,-7358,-1167
6003,851,1,9549,3364675581,-2678,2653
6003,851,2,9550,3365534574,896,-3521
6003,851,3,9551,3366393567,1175,-446
6003,852,0,9552,3367252560,708,3700
6003,852,1,9553,3368111553,2391,1389
6003,852,2,9554,3368970546,1991,2588
6003,852,3,9555,3369829539,864,-3210
6003,853,0,9556,3370688532,-1069,-6915
6003,853,1,9557,3371547525,-637,3806
6003,853,2,9558,3372406518,1256,3941
6003,853,3,9559,3373265511,-5170,-7224
6003,854,0,9560,3374124504,-5308,-4925
6003,854,1,9561,3374983497,1334,3215
6003,854,2,9562,3375842490,420,2097
6003,854,3,9563,3376701483,3813,-2763
6003,855,0,9564,3377560476,5676,-1320
6003,855,1,9565,3378419469,-178,3065
6003,855,2,9566,3379278462,-924,1355
6003,855,3,9567,3380137455,-2220,3013
6003,856,0,9568,3380996448,-2233,3104
6003,856,1,9569,3381855441,2646,-7259
6003,856,2,9570,3382714434,365,-2777
6003,856,3,9571,3383573427,-2554,5918
6003,857,0,9572,3384432420,-220,373
6003,857,1,9573,3385291413,-3102,5812
6003,857,2,9574,3386150406,-2896,11376
6003,857,3,9575,3387009399,2812,5015
6003,858,0,9576,3387868392,-2753,3595
6003,858,1,9577,3388727385,-5129,991
6003,858,2,9578,3389586378,1702,-190
6003,858,3,9579,3390445371,-1117,2761
6003,859,0,9580,3391304364,-1306,2207
6003,859,1,9581,3392163357,1423,2518
6003,859,2,9582,3393022350,-2719,2185
6003,859,3,9583,3393881343,-6399,3448
6003,860,0,9584,3394740336,-10354,1777
6003,860,1,9585,3395599329,-4071,-5705
6003,860,2,9586,3396458322,-289,-3201
6003,860,3,9587,3397317315,-6537,278
6003,861,0,9588,3398176308,1287,-2014
6003,861,1,9589,3399035301,2291,-292
6003,861,2,9590,3399894294,-2441,-1775
6003,861,3,9591,3400753287,2432,-2343
6003,862,0,9592,3401612280,1587,857
6003,862,1,9593,3402471273,8406,-1745
6003,862,2,9594,3403330266,4978,-2315
6003,862,3,9595,3404189259,-7437,-1882
6003,863,0,9596,3405048252,2898,-6799
6003,863,1,9597,3405907245,3672,-3965
6003,863,2,9598,3406766238,1047,2321
6003,863,3,9599,3407625231,6997,473
6003,864,0,9600,3408484224,-1613,2089
6003,864,1,9601,3409343217,-4189,3168
6003,864,2,9602,3410202210,-2467,-1328
6003,864,3,9603,3411061203,-5159,-132
6003,865,0,9604,3411920196,-1448,-4420
6003,865,1,9605,3412779189,2583,-6463
6003,865,2,9606,3413638182,882,5808
6003,865,3,9607,3414497175,-4584,4440
6003,866,0,9608,3415356168,2003,-1435
6003,866,1,9609,3416215161,2016,5758
6003,866,2,9610,3417074154,-7493,4030
6003,866,3,9611,3417933147,1058,-4474
6003,867,0,9612,3418792140,-578,-5039
6003,867,1,9613,3419651133,1281,2763
6003,867,2,9614,3420510126,12165,4384
6003,867,3,9615,3421369119,-1012,-3504
6003,868,0,9616,3422228112,392,2740
6003,868,1,9617,3423087105,4554,6698
6003,868,2,9618,3423946098,-166,-2997
6003,868,3,9619,3424805091,9336,968
6003,869,0,9620,3425664084,-2433,4154
6003,869,1,9621,3426523077,-7955,-1225
6003,869,2,9622,3427382070,3233,913
6003,869,3,9623,3428241063,-2707,2481
6003,870,0,9624,3429100056,-71,3530
6003,870,1,9625,3429959049,2223,4343
6003,870,2,9626,3430818042,3025,2707
6003,870,3,9627,3431677035,7939,1305
6003,871,0,9628,3432536028,670,-3386
6003,871,1,9629,3433395021,3871,-2358
6003,871,2,9630,3434254014,2260,2012
6003,871,3,9631,3435113007,-8056,460
6003,872,0,9632,3435972000,1131,1390
6003,872,1,9633,3436830993,6582,1781
6003,872,2,9634,3437689986,-723,-1000
6003,872,3,9635,3438548979,-5103,-2897
6003,873,0,9636,3439407972,1730,-2461
6003,873,1,9637,3440266965,7417,3883
6003,873,2,9638,3441125958,2721,4511
6003,873,3,9639,3441984951,6585,-222
6003,874,0,9640,3442843944,5474,2274
6003,874,1,9641,3443702937,-2376,-857
6003,874,2,9642,3444561930,-1414,-8183
6003,874,3,9643,3445420923,-3723,-4626
6003,875,0,9644,3446279916,1653,123
6003,875,1,9645,3447138909,7874,1475
6003,875,2,9646,3447997902,1297,1984
6003,875,3,9647,3448856895,63,-1933
6003,876,0,9648,3449715888,736,-2699
6003,876,1,9649,3450574881,-142,391
6003,876,2,9650,3451433874,-1589,-1847
6003,876,3,9651,3452292867,-4508,-4030
6003,877,0,9652,3453151860,-4461,-2294
6003,877,1,9653,3454010853,-5219,513
6003,877,2,9654,3454869846,621,3564
6003,877,3,9655,3455728839,3871,1274
6003,878,0,9656,3456587832,-4381,-1944
6003,878,1,9657,3457446825,-2355,-899
6003,878,2,9658,3458305818,4576,-1672
6003,878,3,9659,3459164811,3300,-662
6003,879,0,9660,3460023804,-58,-152
6003,879,1,9661,3460882797,-3242,-1579
6003,879,2,9662,3461741790,-3105,4361
6003,879,3,9663,3462600783,-647,3413
6003,880,0,9664,3463459776,2835,-6073
6003,880,1,9665,3464318769,4262,-3786
6003,880,2,9666,3465177762,1943,1995
6003,880,3,9667,3466036755,3906,1318
6003,881,0,9668,3466895748,2397,-390
6003,881,1,9669,3467754741,-3690,1109
6003,881,2,9670,3468613734,149,3234
6003,881,3,9671,3469472727,863,-1378
6003,882,0,9672,3470331720,-3629,-2652
6003,882,1,9673,3471190713,5469,1340
6003,882,2,9674,3472049706,12439,1608
6003,882,3,9675,3472908699,7272,3895
6003,883,0,9676,3473767692,1512,1317
6003,883,1,9677,3474626685,-5927,-4536
6003,883,2,9678,3475485678,-4728,-2498
6003,883,3,9679,3476344671,4696,1456
6003,884,0,9680,3477203664,5144,7731
6003,884,1,9681,3478062657,1039,7070
6003,884,2,9682,3478921650,-1284,936
6003,884,3,9683,3479780643,890,4546
6003,885,0,9684,3480639636,1523,2928
6003,885,1,9685,3481498629,-3716,-2149
6003,885,2,9686,3482357622,-1659,-3136
6003,885,3,9687,3483216615,1256,-5061
6003,886,0,9688,3484075608,1016,951
6003,886,1,9689,3484934601,2064,-2164
6003,886,2,9690,3485793594,-2949,-12344
6003,886,3,9691,3486652587,-5783,-5030
6003,887,0,9692,3487511580,-1334,-1138
6003,887,1,9693,3488370573,5186,-2742
6003,887,2,9694,3489229566,4345,4280
6003,887,3,9695,3490088559,-2218,4877
6003,888,0,9696,3490947552,1649,231
6003,888,1,9697,3491806545,1542,-286
6003,888,2,9698,3492665538,-672,-7
6003,888,3,9699,3493524531,4913,512
6003,889,0,9700,3494383524,-1006,1606
6003,889,1,9701,3495242517,-4397,1714
6003,889,2,9702,3496101510,167,4119
6003,889,3,9703,3496960503,1303,5492
6003,890,0,9704,3497819496,-1841,-620
6003,890,1,9705,3498678489,-12478,600
6003,890,2,9706,3499537482,-3955,4431
6003,890,3,9707,3500396475,8677,-4069
6003,891,0,9708,3501255468,-2361,-4557
6003,891,1,9709,3502114461,-4606,2569
6003,891,2,9710,3502973454,560,5077
6003,891,3,9711,3503832447,2676,2928
6003,892,0,9712,3504691440,4837,-3420
6003,892,1,9713,3505550433,198,3771
6003,892,2,9714,3506409426,-1005,7431
6003,892,3,9715,3507268419,-2598,-2704
6003,893,0,9716,3508127412,131,933
6003,893,1,9717,3508986405,4746,2399
6003,893,2,9718,3509845398,-2178,685
6003,893,3,9719,3510704391,152,5739
6003,894,0,9720,3511563384,322,1849
6003,894,1,9721,3512422377,-7864,1881
6003,894,2,9722,3513281370,-4340,-229
6003,894,3,9723,3514140363,-2223,-7195
6003,895,0,9724,3514999356,940,-2915
6003,895,1,9725,3515858349,2098,-1941
6003,895,2,9726,3516717342,-5348,2436
6003,895,3,9727,3517576335,-3111,7622
6003,896,0,9728,3518435328,2488,-1548
6003,896,1,9729,3519294321,6708,-2933
6003,896,2,9730,3520153314,4590,3451
6003,896,3,9731,3521012307,-6922,2475
6003,897,0,9732,3521871300,-3998,-3924
6003,897,1,9733,3522730293,2832,-3602
6003,897,2,9734,3523589286,-2484,5438
6003,897,3,9735,3524448279,-2339,-317
6003,898,0,9736,3525307272,562,-7702
6003,898,1,9737,3526166265,-2455,951
6003,898,2,9738,3527025258,-4979,2778
6003,898,3,9739,3527884251,-6756,2156
6003,899,0,9740,3528743244,-3576,5312
6003,899,1,9741,3529602237,3541,283
6003,899,2,9742,3530461230,3046,-3363
6003,899,3,9743,3531320223,2111,-812
6003,900,0,9744,3532179216,1039,701
6003,900,1,9745,3533038209,-6091,613
6003,900,2,9746,3533897202,-5305,2076
6003,900,3,9747,3534756195,-2748,4316
6003,901,0,9748,3535615188,-2466,1765
6003,901,1,9749,3536474181,265,-2455
6003,901,2,9750,3537333174,-5558,-1306
6003,901,3,9751,3538192167,-5714,486
6003,902,0,9752,3539051160,-1225,-127
6003,902,1,9753,3539910153,-2732,2141
6003,902,2,9754,3540769146,3560,-1311
6003,902,3,9755,3541628139,7,-10099
6003,903,0,9756,3542487132,-7046,-2745
6003,903,1,9757,3543346125,2295,4948
6003,903,2,9758,3544205118,-1214,-4898
6003,903,3,9759,3545064111,-10293,-4702
6003,904,0,9760,3545923104,-1647,3763
6003,904,1,9761,3546782097,6134,777
6003,904,2,9762,3547641090,2454,235
6003,904,3,9763,3548500083,-1880,410
6003,905,0,9764,3549359076,2152,-4339
6003,905,1,9765,3550218069,4311,-160
6003,905,2,9766,3551077062,-959,2661
6003,905,3,9767,3551936055,-232,351
6003,906,0,9768,3552795048,1931,3439
6003,906,1,9769,3553654041,-3255,-235
6003,906,2,9770,3554513034,-1706,-1390
6003,906,3,9771,3555372027,3338,4341
6003,907,0,9772,3556231020,-4066,-3949
6003,907,1,9773,3557090013,-4803,-6122
6003,907,2,9774,3557949006,601,4062
6003,907,3,9775,3558807999,-6454,5696
6003,908,0,9776,3559666992,-2438,7223
6003,908,1,9777,3560525985,4313,8625
6003,908,2,9778,3561384978,-3363,6755
6003,908,3,9779,3562243971,-550,4079
6003,909,0,9780,3563102964,1967,1410
6003,909,1,9781,3563961957,-2524,3420
6003,909,2,9782,3564820950,2663,147
6003,909,3,9783,3565679943,5151,-218
6003,910,0,9784,3566538936,19,4174
6003,910,1,9785,3567397929,-2002,-2489
6003,910,2,9786,3568256922,2606,-3753
6003,910,3,9787,3569115915,5092,-1112
6003,911,0,9788,3569974908,3862,-393
6003,911,1,9789,3570833901,3516,5968
6003,911,2,9790,3571692894,-2009,1838
6003,911,3,9791,3572551887,-537,-4219
6003,912,0,9792,3573410880,4930,-2561
6003,912,1,9793,3574269873,-1165,-3412
6003,912,2,9794,3575128866,-2030,564
6003,912,3,9795,3575987859,2496,7290
6003,913,0,9796,3576846852,2366,5597
6003,913,1,9797,3577705845,-139,-3217
6003,913,2,9798,3578564838,51,-5969
6003,913,3,9799,3579423831,2847,-2495
6003,914,0,9800,3580282824,-4827,-1412
6003,914,1,9801,3581141817,-5377,-499
6003,914,2,9802,3582000810,2088,-5438
6003,914,3,9803,3582859803,-4299,-1674
6003,915,0,9804,3583718796,-2359,4574
6003,915,1,9805,3584577789,1033,-8517
6003,915,2,9806,3585436782,-4755,-1862
6003,915,3,9807,3586295775,353,9776
6003,916,0,9808,3587154768,1005,-1633
6003,916,1,9809,3588013761,-4636,1937
6003,916,2,9810,3588872754,-4472,3261
6003,916,3,9811,3589731747,-155,-791
6003,917,0,9812,3590590740,3915,5093
6003,917,1,9813,3591449733,-3155,-4007
6003,917,2,9814,3592308726,-2927,-4852
6003,917,3,9815,3593167719,3804,2349
6003,918,0,9816,3594026712,-2987,-6962
6003,918,1,9817,3594885705,-2377,-8167
6003,918,2,9818,3595744698,1801,553
6003,918,3,9819,3596603691,-1286,5700
6003,919,0,9820,3597462684,944,4670
6003,919,1,9821,3598321677,-932,-1419
6003,919,2,9822,3599180670,-3455,-3528
6003,919,3,9823,3600039663,-2038,-2496
6003,920,0,9824,3600898656,-4579,871
6003,920,1,9825,3601757649,-869,3477
6003,920,2,9826,3602616642,2136,561
6003,920,3,9827,3603475635,728,-2649
6003,921,0,9828,3604334628,4455,-1347
6003,921,1,9829,3605193621,-1146,1230
6003,921,2,9830,3606052614,-6196,771
6003,921,3,9831,3606911607,549,2345
6003,922,0,9832,3607770600,57,645
6003,922,1,9833,3608629593,1356,-5818
6003,922,2,9834,3609488586,1358,-5014
6003,922,3,9835,3610347579,-8155,-644
6003,923,0,9836,3611206572,-3317,2729
6003,923,1,9837,3612065565,4058,-2622
6003,923,2,9838,3612924558,2685,-9418
6003,923,3,9839,3613783551,2802,-3093
6003,924,0,9840,3614642544,529,-2731
6003,924,1,9841,3615501537,1424,-4126
6003,924,2,9842,3616360530,-46,-317
6003,924,3,9843,3617219523,660,-3478
6003,925,0,9844,3618078516,4084,-3543
6003,925,1,9845,3618937509,-6975,-3178
6003,925,2,9846,3619796502,-2877,-961
6003,925,3,9847,3620655495,7079,-410
6003,926,0,9848,3621514488,-2395,-8005
6003,926,1,9849,3622373481,945,-3373
6003,926,2,9850,3623232474,-325,-1270
6003,926,3,9851,3624091467,-10746,-4275
6003,927,0,9852,3624950460,-952,52
6003,927,1,9853,3625809453,5552,-2206
6003,927,2,9854,3626668446,2158,1818
6003,927,3,9855,3627527439,-69,4040
6003,928,0,9856,3628386432,3024,2007
6003,928,1,9857,3629245425,7013,5823
6003,928,2,9858,3630104418,-2516,-6982
6003,928,3,9859,3630963411,-4354,-9674
6003,929,0,9860,3631822404,4257,-1060
6003,929,1,9861,3632681397,3246,-9086
6003,929,2,9862,3633540390,-3361,-4927
6003,929,3,9863,3634399383,-7098,1438
6003,930,0,9864,3635258376,4250,-1532
6003,930,1,9865,3636117369,9844,1008
6003,930,2,9866,3636976362,24,-1146
6003,930,3,9867,3637835355,1675,202
6003,931,0,9868,3638694348,-2165,3667
6003,931,1,9869,3639553341,-6680,1494
6003,931,2,9870,3640412334,5238,32
6003,931,3,9871,3641271327,4024,-2647
6003,932,0,9872,3642130320,-1631,847
6003,932,1,9873,3642989313,-1945,3070
6003,932,2,9874,3643848306,-7038,-4548
6003,932,3,9875,3644707299,-714,-6164
6003,933,0,9876,3645566292,4710,1395
6003,933,1,9877,3646425285,-1125,5013
6003,933,2,9878,3647284278,-1121,-538
6003,933,3,9879,3648143271,1588,-1932
6003,934,0,9880,3649002264,4757,-939
6003,934,1,9881,3649861257,4753,-3767
6003,934,2,9882,3650720250,-1470,2176
6003,934,3,9883,3651579243,-1514,3161
6003,935,0,9884,3652438236,1690,-5542
6003,935,1,9885,3653297229,1984,-6544
6003,935,2,9886,3654156222,250,-3874
6003,935,3,9887,3655015215,267,3287
6003,936,0,9888,3655874208,4129,5109
6003,936,1,9889,3656733201,996,-3736
6003,936,2,9890,3657592194,1519,1056
6003,936,3,9891,3658451187,5096,5671
6003,937,0,9892,3659310180,-4386,-2356
6003,937,1,9893,3660169173,-788,2296
6003,937,2,9894,3661028166,6766,8576
6003,937,3,9895,3661887159,-3343,6170
6003,938,0,9896,3662746152,-2279,7077
6003,938,1,9897,3663605145,1718,-1100
6003,938,2,9898,3664464138,-3044,-4884
6003,938,3,9899,3665323131,-2964,6688
6003,939,0,9900,3666182124,-3307,4183
6003,939,1,9901,3667041117,-2782,-1773
6003,939,2,9902,3667900110,-1290,585
6003,939,3,9903,3668759103,2504,-1576
6003,940,0,9904,3669618096,4207,1610
6003,940,1,9905,3670477089,-133,1746
6003,940,2,9906,3671336082,1079,-3581
6003,940,3,9907,3672195075,-3554,1412
6003,941,0,9908,3673054068,-3586,6069
6003,941,1,9909,3673913061,7388,5265
6003,941,2,9910,3674772054,3869,4112
6003,941,3,9911,3675631047,2101,4419
6003,942,0,9912,3676490040,296,3520
6003,942,1,9913,3677349033,-6025,-299
6003,942,2,9914,3678208026,293,-1097
6003,942,3,9915,3679067019,-1185,-2842
6003,943,0,9916,3679926012,-3702,131
6003,943,1,9917,3680785005,-309,3668
6003,943,2,9918,3681643998,788,-3271
6003,943,3,9919,3682502991,6967,-2236
6003,944,0,9920,3683361984,-1050,73
6003,944,1,9921,3684220977,-6057,-2193
6003,944,2,9922,3685079970,5330,321
6003,944,3,9923,3685938963,2350,-6435
6003,945,0,9924,3686797956,-852,-11441
6003,945,1,9925,3687656949,2825,-7641
6003,945,2,9926,3688515942,-873,-2844
6003,945,3,9927,3689374935,-4333,4904
6003,946,0,9928,3690233928,-2463,3677
6003,946,1,9929,3691092921,-771,430
6003,946,2,9930,3691951914,-2365,-1050
6003,946,3,9931,3692810907,3230,-4357
6003,947,0,9932,3693669900,5170,934
6003,947,1,9933,3694528893,514,2445
6003,947,2,9934,3695387886,3640,-133
6003,947,3,9935,3696246879,-688,-266
6003,948,0,9936,3697105872,-1815,-1008
6003,948,1,9937,3697964865,3706,3134
6003,948,2,9938,3698823858,603,609
6003,948,3,9939,3699682851,1151,-3997
6003,949,0,9940,3700541844,-4868,-553
6003,949,1,9941,3701400837,-6919,355
6003,949,2,9942,3702259830,1445,1849
6003,949,3,9943,3703118823,-4323,1418
6003,950,0,9944,3703977816,-6446,-2893
6003,950,1,9945,3704836809,-3394,-2389
6003,950,2,9946,3705695802,378,3497
6003,950,3,9947,3706554795,5923,6320
6003,951,0,9948,3707413788,-2534,-1286
6003,951,1,9949,3708272781,-4101,-3492
6003,951,2,9950,3709131774,-450,2579
6003,951,3,9951,3709990767,-2234,1963
6003,952,0,9952,3710849760,1076,-1162
6003,952,1,9953,3711708753,-2627,423
6003,952,2,9954,3712567746,-4863,4417
6003,952,3,9955,3713426739,-3962,-3561
6003,953,0,9956,3714285732,-2355,-9779
6003,953,1,9957,3715144725,6419,911
6003,953,2,9958,3716003718,1768,237
6003,953,3,9959,3716862711,-3205,-2756
6003,954,0,9960,3717721704,1696,204
6003,954,1,9961,3718580697,-1748,-6269
6003,954,2,9962,3719439690,-4145,-2637
6003,954,3,9963,3720298683,-3866,881
6003,955,0,9964,3721157676,-4749,-4647
6003,955,1,9965,3722016669,-2655,-1533
6003,955,2,9966,3722875662,-566,-1086
6003,955,3,9967,3723734655,-2623,-3432
6003,956,0,9968,3724593648,-1333,-1947
6003,956,1,9969,3725452641,6567,-1230
6003,956,2,9970,3726311634,297,-813
6003,956,3,9971,3727170627,-2708,2147
6003,957,0,9972,3728029620,7001,2191
6003,957,1,9973,3728888613,-907,-7498
6003,957,2,9974,3729747606,-3002,-1914
6003,957,3,9975,3730606599,2612,9973
6003,958,0,9976,3731465592,-2114,170
6003,958,1,9977,3732324585,2389,-824
6003,958,2,9978,3733183578,3128,3946
6003,958,3,9979,3734042571,711,2422
6003,959,0,9980,3734901564,1228,10443
6003,959,1,9981,3735760557,-2266,5992
6003,959,2,9982,3736619550,4396,-2263
6003,959,3,9983,3737478543,1493,4437
6003,960,0,9984,3738337536,-6030,2229
6003,960,1,9985,3739196529,3501,-4883
6003,960,2,9986,3740055522,2868,1238
6003,960,3,9987,3740914515,-3443,8331
6003,961,0,9988,3741773508,-2648,1872
6003,961,1,9989,3742632501,-3865,-3065
6003,961,2,9990,3743491494,-2541,-1035
6003,961,3,9991,3744350487,-1462,-3353
6003,962,0,9992,3745209480,-3451,-1909
6003,962,1,9993,3746068473,-2701,-3346
6003,962,2,9994,3746927466,3508,-5222
6003,962,3,9995,3747786459,3619,1911
6003,963,0,9996,3748645452,-3942,-964
