Frame,Index,Lane,Abs,Phase,I,Q
6001,1232,2,11586,819477026,2078,-479
6001,1232,3,11587,820336019,2978,-2069
6001,1233,0,11588,821195012,2144,6088
6001,1233,1,11589,822054005,274,5700
6001,1233,2,11590,822912998,1438,1692
6001,1233,3,11591,823771991,1822,5560
6001,1234,0,11592,824630984,-1372,3726
6001,1234,1,11593,825489977,1456,4956
6001,1234,2,11594,826348970,2432,2230
6001,1234,3,11595,827207963,-2116,-3983
6001,1235,0,11596,828066956,-2918,-1039
6001,1235,1,11597,828925949,-1050,-4641
6001,1235,2,11598,829784942,654,-4948
6001,1235,3,11599,830643935,-905,1786
6001,1236,0,11600,831502928,-4226,2446
6001,1236,1,11601,832361921,-4096,3890
6001,1236,2,11602,833220914,-2696,-1400
6001,1236,3,11603,834079907,697,-5859
6001,1237,0,11604,834938900,2695,203
6001,1237,1,11605,835797893,-2571,-482
6001,1237,2,11606,836656886,-3829,-2630
6001,1237,3,11607,837515879,161,-516
6001,1238,0,11608,838374872,-3695,-1226
6001,1238,1,11609,839233865,-7177,-1333
6001,1238,2,11610,840092858,-3911,227
6001,1238,3,11611,840951851,-2701,-532
6001,1239,0,11612,841810844,-1226,-4158
6001,1239,1,11613,842669837,-734,78
6001,1239,2,11614,843528830,-1152,3504
6001,1239,3,11615,844387823,3958,-7563
6001,1240,0,11616,845246816,2615,-4665
6001,1240,1,11617,846105809,-370,9319
6001,1240,2,11618,846964802,5669,3202
6001,1240,3,11619,847823795,766,-2781
6001,1241,0,11620,848682788,-6175,1668
6001,1241,1,11621,849541781,-239,1807
6001,1241,2,11622,850400774,-321,1905
6001,1241,3,11623,851259767,-1422,-431
6001,1242,0,11624,852118760,887,-2506
6001,1242,1,11625,852977753,-1341,2682
6001,1242,2,11626,853836746,779,3554
6001,1242,3,11627,854695739,-345,400
6001,1243,0,11628,855554732,-2922,-888
6001,1243,1,11629,856413725,4499,-2189
6001,1243,2,11630,857272718,5923,3152
6001,1243,3,11631,858131711,1631,8496
6001,1244,0,11632,858990704,1032,2525
6001,1244,1,11633,859849697,1025,-1387
6001,1244,2,11634,860708690,5579,-486
6001,1244,3,11635,861567683,7942,-3700
6001,1245,0,11636,862426676,1324,-1902
6001,1245,1,11637,863285669,-792,310
6001,1245,2,11638,864144662,6980,-4548
6001,1245,3,11639,865003655,7908,-2212
6001,1246,0,11640,865862648,-1903,1962
6001,1246,1,11641,866721641,-5570,842
6001,1246,2,11642,867580634,-4984,1355
6001,1246,3,11643,868439627,-5540,-3226
6001,1247,0,11644,869298620,-2188,-5672
6001,1247,1,11645,870157613,1131,217
6001,1247,2,11646,871016606,2679,1288
6001,1247,3,11647,871875599,-1680,210
6001,1248,0,11648,872734592,-5361,303
6001,1248,1,11649,873593585,466,-1950
6001,1248,2,11650,874452578,-501,-6667
6001,1248,3,11651,875311571,-3610,-7609
6001,1249,0,11652,876170564,-511,143
6001,1249,1,11653,877029557,-453,781
6001,1249,2,11654,877888550,3837,-1017
6001,1249,3,11655,878747543,4827,4189
6001,1250,0,11656,879606536,-1766,1137
6001,1250,1,11657,880465529,-1228,-1167
6001,1250,2,11658,881324522,-109,-2522
6001,1250,3,11659,882183515,-303,-5047
6001,1251,0,11660,883042508,1926,3125
6001,1251,1,11661,883901501,683,1764
6001,1251,2,11662,884760494,-2062,-1078
6001,1251,3,11663,885619487,-2379,3392
6001,1252,0,11664,886478480,-641,-2505
6001,1252,1,11665,887337473,-2477,1133
6001,1252,2,11666,888196466,-3336,2186
6001,1252,3,11667,889055459,1664,-7820
6001,1253,0,11668,889914452,-1169,-597
6001,1253,1,11669,890773445,-4388,2309
6001,1253,2,11670,891632438,3090,-2381
6001,1253,3,11671,892491431,2599,-2594
6001,1254,0,11672,893350424,-2540,-4983
6001,1254,1,11673,894209417,4096,481
6001,1254,2,11674,895068410,7412,-2136
6001,1254,3,11675,895927403,2624,-4306
6001,1255,0,11676,896786396,2148,6078
6001,1255,1,11677,897645389,-869,-3182
6001,1255,2,11678,898504382,-4528,-8143
6001,1255,3,11679,899363375,-2364,2636
6001,1256,0,11680,900222368,-1768,1472
6001,1256,1,11681,901081361,2254,2101
6001,1256,2,11682,901940354,3382,67
6001,1256,3,11683,902799347,-3986,-1615
6001,1257,0,11684,903658340,-2916,7564
6001,1257,1,11685,904517333,-915,1893
6001,1257,2,11686,905376326,-4137,-5373
6001,1257,3,11687,906235319,-590,-898
6001,1258,0,11688,907094312,3922,-430
6001,1258,1,11689,907953305,2092,2407
6001,1258,2,11690,908812298,-2461,555
6001,1258,3,11691,909671291,-1997,-5756
6001,1259,0,11692,910530284,-728,1564
6001,1259,1,11693,911389277,-445,6326
6001,1259,2,11694,912248270,7802,-1389
6001,1259,3,11695,913107263,5995,-4249
6001,1260,0,11696,913966256,-4843,-2308
6001,1260,1,11697,914825249,-388,-3987
6001,1260,2,11698,915684242,4693,-2326
6001,1260,3,11699,916543235,2456,3778
6001,1261,0,11700,917402228,952,2286
6001,1261,1,11701,918261221,-1271,-4573
6001,1261,2,11702,919120214,1629,-3694
6001,1261,3,11703,919979207,3846,3702
6001,1262,0,11704,920838200,-1113,5867
6001,1262,1,11705,921697193,-2803,539
6001,1262,2,11706,922556186,3398,-1900
6001,1262,3,11707,923415179,7393,838
6001,1263,0,11708,924274172,1694,-2771
6001,1263,1,11709,925133165,-250,-9426
6001,1263,2,11710,925992158,2420,-3222
6001,1263,3,11711,926851151,-3443,4319
6001,1264,0,11712,927710144,-5496,1581
6001,1264,1,11713,928569137,708,3365
6001,1264,2,11714,929428130,3227,2439
6001,1264,3,11715,930287123,3262,-3971
6001,1265,0,11716,931146116,1803,2034
6001,1265,1,11717,932005109,-349,6890
6001,1265,2,11718,932864102,-1919,5378
6001,1265,3,11719,933723095,-2046,3877
6001,1266,0,11720,934582088,4399,-3383
6001,1266,1,11721,935441081,6589,-3014
6001,1266,2,11722,936300074,-271,624
6001,1266,3,11723,937159067,354,-2146
6001,1267,0,11724,938018060,3843,702
6001,1267,1,11725,938877053,-381,2976
6001,1267,2,11726,939736046,-4417,826
6001,1267,3,11727,940595039,-5265,-1423
6001,1268,0,11728,941454032,-3945,-296
6001,1268,1,11729,942313025,-1060,2982
6001,1268,2,11730,943172018,1402,673
6001,1268,3,11731,944031011,-506,3003
6001,1269,0,11732,944890004,-6112,2527
6001,1269,1,11733,945748997,-5749,-776
6001,1269,2,11734,946607990,-1936,8234
6001,1269,3,11735,947466983,1587,4590
6001,1270,0,11736,948325976,-127,-297
6001,1270,1,11737,949184969,-9719,7461
6001,1270,2,11738,950043962,-6436,2735
6001,1270,3,11739,950902955,-1269,1942
6001,1271,0,11740,951761948,-6161,1275
6001,1271,1,11741,952620941,-419,-4124
6001,1271,2,11742,953479934,977,4805
6001,1271,3,11743,954338927,-2807,3835
6001,1272,0,11744,955197920,-19,-1868
6001,1272,1,11745,956056913,-2310,1236
6001,1272,2,11746,956915906,-1062,-1980
6001,1272,3,11747,957774899,-909,-2510
6001,1273,0,11748,958633892,-596,-669
6001,1273,1,11749,959492885,406,-390
6001,1273,2,11750,960351878,-7131,-2778
6001,1273,3,11751,961210871,838,-6077
6001,1274,0,11752,962069864,1144,-1924
6001,1274,1,11753,962928857,-9420,-5194
6001,1274,2,11754,963787850,1616,-6666
6001,1274,3,11755,964646843,-1728,2088
6001,1275,0,11756,965505836,-6221,-113
6001,1275,1,11757,966364829,-786,-1056
6001,1275,2,11758,967223822,-9261,5788
6001,1275,3,11759,968082815,339,4500
6001,1276,0,11760,968941808,4927,-734
6001,1276,1,11761,969800801,-1561,2463
6001,1276,2,11762,970659794,7243,6026
6001,1276,3,11763,971518787,-1063,-1181
6001,1277,0,11764,972377780,-4526,-879
6001,1277,1,11765,973236773,4453,2707
6001,1277,2,11766,974095766,-793,-1487
6001,1277,3,11767,974954759,1653,1814
6001,1278,0,11768,975813752,4096,1580
6001,1278,1,11769,976672745,-1122,147
6001,1278,2,11770,977531738,-1957,3389
6001,1278,3,11771,978390731,1251,-973
6001,1279,0,11772,979249724,3038,-206
6001,1279,1,11773,980108717,-4117,367
6001,1279,2,11774,980967710,-2487,-391
6001,1279,3,11775,981826703,2234,4883
6001,1280,0,11776,982685696,-1052,151
6001,1280,1,11777,983544689,919,-3473
6001,1280,2,11778,984403682,-1582,1345
6001,1280,3,11779,985262675,-1596,2616
6001,1281,0,11780,986121668,-230,-1608
6001,1281,1,11781,986980661,-3964,-3429
6001,1281,2,11782,987839654,1166,1111
6001,1281,3,11783,988698647,-1377,-2638
6001,1282,0,11784,989557640,-2109,-272
6001,1282,1,11785,990416633,4252,5082
6001,1282,2,11786,991275626,-4654,-5044
6001,1282,3,11787,992134619,-5802,-944
6001,1283,0,11788,992993612,388,-323
6001,1283,1,11789,993852605,-3003,-5368
6001,1283,2,11790,994711598,-4457,8984
6001,1283,3,11791,995570591,-1076,5016
6001,1284,0,11792,996429584,2613,1678
6001,1284,1,11793,997288577,-900,7008
6001,1284,2,11794,998147570,1508,-3782
6001,1284,3,11795,999006563,8899,3504
6001,1285,0,11796,999865556,3350,5039
6001,1285,1,11797,1000724549,3197,-5447
6001,1285,2,11798,1001583542,6336,4110
6001,1285,3,11799,1002442535,1616,3122
6001,1286,0,11800,1003301528,238,-1239
6001,1286,1,11801,1004160521,1712,1313
6001,1286,2,11802,1005019514,3109,-625
6001,1286,3,11803,1005878507,191,2569
6001,1287,0,11804,1006737500,538,490
6001,1287,1,11805,1007596493,566,1397
6001,1287,2,11806,1008455486,-6179,3295
6001,1287,3,11807,1009314479,366,-2257
6001,1288,0,11808,1010173472,3604,4032
6001,1288,1,11809,1011032465,-2220,4434
6001,1288,2,11810,1011891458,-147,2397
6001,1288,3,11811,1012750451,-3932,11700
6001,1289,0,11812,1013609444,-2331,5514
6001,1289,1,11813,1014468437,-572,-2130
6001,1289,2,11814,1015327430,-8736,2517
6001,1289,3,11815,1016186423,-1882,4516
6001,1290,0,11816,1017045416,2033,6617
6001,1290,1,11817,1017904409,-3298,4229
6001,1290,2,11818,1018763402,-1153,-1088
6001,1290,3,11819,1019622395,-2221,252
6001,1291,0,11820,1020481388,-1015,3018
6001,1291,1,11821,1021340381,2810,4379
6001,1291,2,11822,1022199374,1548,4850
6001,1291,3,11823,1023058367,-1399,3200
6001,1292,0,11824,1023917360,-3104,-1833
6001,1292,1,11825,1024776353,925,-3087
6001,1292,2,11826,1025635346,949,1203
6001,1292,3,11827,1026494339,-481,-3518
6001,1293,0,11828,1027353332,2956,-7959
6001,1293,1,11829,1028212325,-790,-148
6001,1293,2,11830,1029071318,-4428,3790
6001,1293,3,11831,1029930311,-5673,2502
6001,1294,0,11832,1030789304,-5667,751
6001,1294,1,11833,1031648297,1832,-3421
6001,1294,2,11834,1032507290,424,-3522
6001,1294,3,11835,1033366283,-4910,-1385
6001,1295,0,11836,1034225276,-753,3039
6001,1295,1,11837,1035084269,-1956,6613
6001,1295,2,11838,1035943262,-1740,-113
6001,1295,3,11839,1036802255,7597,-3545
6001,1296,0,11840,1037661248,6639,-1107
6001,1296,1,11841,1038520241,-1757,-5191
6001,1296,2,11842,1039379234,-965,-6396
6001,1296,3,11843,1040238227,1650,149
6001,1297,0,11844,1041097220,-2954,3811
6001,1297,1,11845,1041956213,-6207,-457
6001,1297,2,11846,1042815206,-563,-3582
6001,1297,3,11847,1043674199,5515,-687
6001,1298,0,11848,1044533192,1183,-41
6001,1298,1,11849,1045392185,-4756,-628
6001,1298,2,11850,1046251178,-1612,-3519
6001,1298,3,11851,1047110171,3241,-4237
6001,1299,0,11852,1047969164,3840,3775
6001,1299,1,11853,1048828157,3022,-821
6001,1299,2,11854,1049687150,1539,-10179
6001,1299,3,11855,1050546143,-3911,-2005
6001,1300,0,11856,1051405136,-5199,2676
6001,1300,1,11857,1052264129,3953,-138
6001,1300,2,11858,1053123122,3979,2113
6001,1300,3,11859,1053982115,-2927,969
6001,1301,0,11860,1054841108,-1285,-3628
6001,1301,1,11861,1055700101,-329,-2126
6001,1301,2,11862,1056559094,4291,2445
6001,1301,3,11863,1057418087,3921,1721
6001,1302,0,11864,1058277080,-6874,2713
6001,1302,1,11865,1059136073,-1503,5416
6001,1302,2,11866,1059995066,2368,-556
6001,1302,3,11867,1060854059,-3412,-3502
6001,1303,0,11868,1061713052,-684,776
6001,1303,1,11869,1062572045,-2786,2676
6001,1303,2,11870,1063431038,3592,2964
6001,1303,3,11871,1064290031,9315,1094
6001,1304,0,11872,1065149024,-4678,-420
6001,1304,1,11873,1066008017,-1529,-1580
6001,1304,2,11874,1066867010,4014,-6365
6001,1304,3,11875,1067726003,-2991,-6715
6001,1305,0,11876,1068584996,3146,-221
6001,1305,1,11877,1069443989,4160,-238
6001,1305,2,11878,1070302982,1066,-5139
6001,1305,3,11879,1071161975,837,1210
6001,1306,0,11880,1072020968,-1899,4678
6001,1306,1,11881,1072879961,5721,-3243
6001,1306,2,11882,1073738954,3496,150
6001,1306,3,11883,1074597947,-3081,4704
6001,1307,0,11884,1075456940,2910,175
6001,1307,1,11885,1076315933,-846,1784
6001,1307,2,11886,1077174926,-1014,2964
6001,1307,3,11887,1078033919,1372,416
6001,1308,0,11888,1078892912,-4856,-713
6001,1308,1,11889,1079751905,1520,-1216
6001,1308,2,11890,1080610898,4792,-617
6001,1308,3,11891,1081469891,971,-128
6001,1309,0,11892,1082328884,1491,2198
6001,1309,1,11893,1083187877,-4190,-598
6001,1309,2,11894,1084046870,-2898,-5245
6001,1309,3,11895,1084905863,925,-1051
6001,1310,0,11896,1085764856,-1878,781
6001,1310,1,11897,1086623849,4754,1058
6001,1310,2,11898,1087482842,8796,792
6001,1310,3,11899,1088341835,3463,-2420
6001,1311,0,11900,1089200828,1146,2864
6001,1311,1,11901,1090059821,759,4585
6001,1311,2,11902,1090918814,-862,-1390
6001,1311,3,11903,1091777807,-2124,-1722
6001,1312,0,11904,1092636800,3147,-384
6001,1312,1,11905,1093495793,6603,2834
6001,1312,2,11906,1094354786,1313,5347
6001,1312,3,11907,1095213779,180,5165
6001,1313,0,11908,1096072772,-251,5130
6001,1313,1,11909,1096931765,-1449,-3374
6001,1313,2,11910,1097790758,2335,-10189
6001,1313,3,11911,1098649751,1212,-2737
6001,1314,0,11912,1099508744,127,1179
6001,1314,1,11913,1100367737,2447,-6245
6001,1314,2,11914,1101226730,-207,-8048
6001,1314,3,11915,1102085723,47,-2627
6001,1315,0,11916,1102944716,268,-907
6001,1315,1,11917,1103803709,-6772,577
6001,1315,2,11918,1104662702,-7514,-1831
6001,1315,3,11919,1105521695,-943,-6715
6001,1316,0,11920,1106380688,1742,-369
6001,1316,1,11921,1107239681,868,2504
6001,1316,2,11922,1108098674,-2191,-894
6001,1316,3,11923,1108957667,-3818,1970
6001,1317,0,11924,1109816660,483,-64
6001,1317,1,11925,1110675653,2191,-667
6001,1317,2,11926,1111534646,-998,2079
6001,1317,3,11927,1112393639,-1843,-606
6001,1318,0,11928,1113252632,-1236,4452
6001,1318,1,11929,1114111625,1819,3812
6001,1318,2,11930,1114970618,119,-5639
6001,1318,3,11931,1115829611,-9096,-65
6001,1319,0,11932,1116688604,-3048,774
6001,1319,1,11933,1117547597,8100,-6964
6001,1319,2,11934,1118406590,701,-1178
6001,1319,3,11935,1119265583,-2996,2298
6001,1320,0,11936,1120124576,3537,-419
6001,1320,1,11937,1120983569,2901,1640
6001,1320,2,11938,1121842562,287,2973
6001,1320,3,11939,1122701555,2059,5577
6001,1321,0,11940,1123560548,3127,5761
6001,1321,1,11941,1124419541,658,445
6001,1321,2,11942,1125278534,1947,1188
6001,1321,3,11943,1126137527,3300,3743
6001,1322,0,11944,1126996520,-1307,-466
6001,1322,1,11945,1127855513,2625,-3202
6001,1322,2,11946,1128714506,5247,185
6001,1322,3,11947,1129573499,-1740,4046
6001,1323,0,11948,1130432492,-1866,5184
6001,1323,1,11949,1131291485,-1779,3229
6001,1323,2,11950,1132150478,1243,-828
6001,1323,3,11951,1133009471,6305,-1499
6001,1324,0,11952,1133868464,2066,1669
6001,1324,1,11953,1134727457,3631,2308
6001,1324,2,11954,1135586450,1565,-747
6001,1324,3,11955,1136445443,-5740,-1589
6001,1325,0,11956,1137304436,-3270,1652
6001,1325,1,11957,1138163429,-5121,1215
6001,1325,2,11958,1139022422,-4013,-1431
6001,1325,3,11959,1139881415,-2580,384
6001,1326,0,11960,1140740408,-7990,706
6001,1326,1,11961,1141599401,-1749,-2295
6001,1326,2,11962,1142458394,1242,-3502
6001,1326,3,11963,1143317387,381,716
6001,1327,0,11964,1144176380,4128,2204
6001,1327,1,11965,1145035373,-358,-5138
6001,1327,2,11966,1145894366,-69,-1106
6001,1327,3,11967,1146753359,2729,6046
6001,1328,0,11968,1147612352,3157,-2187
6001,1328,1,11969,1148471345,6049,-1143
6001,1328,2,11970,1149330338,-504,4887
6001,1328,3,11971,1150189331,-2191,1023
6001,1329,0,11972,1151048324,4469,1554
6001,1329,1,11973,1151907317,3059,1861
6001,1329,2,11974,1152766310,626,2077
6001,1329,3,11975,1153625303,1569,3177
6001,1330,0,11976,1154484296,2990,-307
6001,1330,1,11977,1155343289,776,2257
6001,1330,2,11978,1156202282,-967,2896
6001,1330,3,11979,1157061275,-150,-221
6001,1331,0,11980,1157920268,-1637,3289
6001,1331,1,11981,1158779261,3841,1106
6001,1331,2,11982,1159638254,6779,-2307
6001,1331,3,11983,1160497247,1287,2147
6001,1332,0,11984,1161356240,1891,3225
6001,1332,1,11985,1162215233,1219,2296
6001,1332,2,11986,1163074226,-2209,1468
6001,1332,3,11987,1163933219,-2040,-1305
6001,1333,0,11988,1164792212,-1305,2064
6001,1333,1,11989,1165651205,-2727,5149
6001,1333,2,11990,1166510198,-1116,-350
6001,1333,3,11991,1167369191,7730,-668
6001,1334,0,11992,1168228184,4826,5378
6001,1334,1,11993,1169087177,1190,5093
6001,1334,2,11994,1169946170,8122,-1164
6001,1334,3,11995,1170805163,-452,-3608
6001,1335,0,11996,1171664156,-4840,2490
6001,1335,1,11997,1172523149,-1007,722
6001,1335,2,11998,1173382142,-5701,-7849
6001,1335,3,11999,1174241135,1113,-2335
6001,1336,0,12000,1175100128,2831,2111
6001,1336,1,12001,1175959121,-4237,-529
6001,1336,2,12002,1176818114,-5121,2668
6001,1336,3,12003,1177677107,-9871,1542
6001,1337,0,12004,1178536100,-6657,-2502
6001,1337,1,12005,1179395093,-3114,-1691
6001,1337,2,12006,1180254086,-4053,-704
6001,1337,3,12007,1181113079,942,-3178
6001,1338,0,12008,1181972072,1112,-4843
6001,1338,1,12009,1182831065,5050,653
6001,1338,2,12010,1183690058,3062,2915
6001,1338,3,12011,1184549051,-6281,206
6001,1339,0,12012,1185408044,-2424,-738
6001,1339,1,12013,1186267037,-4448,-101
6001,1339,2,12014,1187126030,-4216,3476
6001,1339,3,12015,1187985023,4373,-760
6001,1340,0,12016,1188844016,2982,-4279
6001,1340,1,12017,1189703009,2994,-121
6001,1340,2,12018,1190562002,-2400,-3845
6001,1340,3,12019,1191420995,-4597,-4032
6001,1341,0,12020,1192279988,4055,-2684
6001,1341,1,12021,1193138981,-1229,-3859
6001,1341,2,12022,1193997974,887,3260
6001,1341,3,12023,1194856967,10542,3758
6001,1342,0,12024,1195715960,2255,703
6001,1342,1,12025,1196574953,-4902,-1178
6001,1342,2,12026,1197433946,-7059,-2670
6001,1342,3,12027,1198292939,-4220,1160
6001,1343,0,12028,1199151932,4095,-3816
6001,1343,1,12029,1200010925,725,-4103
6001,1343,2,12030,1200869918,-3392,2324
6001,1343,3,12031,1201728911,-373,1553
6001,1344,0,12032,1202587904,2134,5494
6001,1344,1,12033,1203446897,3697,-96
6001,1344,2,12034,1204305890,1066,-8188
6001,1344,3,12035,1205164883,1618,-3750
6001,1345,0,12036,1206023876,2554,-3730
6001,1345,1,12037,1206882869,-2278,-1404
6001,1345,2,12038,1207741862,-1309,-3897
6001,1345,3,12039,1208600855,-4005,-11027
6001,1346,0,12040,1209459848,-6100,-3109
6001,1346,1,12041,1210318841,5224,3549
6001,1346,2,12042,1211177834,3582,2094
6001,1346,3,12043,1212036827,-2533,2547
6001,1347,0,12044,1212895820,3689,5198
6001,1347,1,12045,1213754813,-28,895
6001,1347,2,12046,1214613806,-222,-4250
6001,1347,3,12047,1215472799,8023,6460
6001,1348,0,12048,1216331792,3417,8580
6001,1348,1,12049,1217190785,-3093,-3212
6001,1348,2,12050,1218049778,-5514,-4056
6001,1348,3,12051,1218908771,-3624,1023
6001,1349,0,12052,1219767764,260,1482
6001,1349,1,12053,1220626757,-703,-3294
6001,1349,2,12054,1221485750,584,885
6001,1349,3,12055,1222344743,-1142,3525
6001,1350,0,12056,1223203736,56,-4142
6001,1350,1,12057,1224062729,5805,3159
6001,1350,2,12058,1224921722,1828,1245
6001,1350,3,12059,1225780715,2501,-7234
6001,1351,0,12060,1226639708,9,1402
6001,1351,1,12061,1227498701,-5241,-4377
6001,1351,2,12062,1228357694,3873,-4603
6001,1351,3,12063,1229216687,1163,2990
6001,1352,0,12064,1230075680,421,-6672
6001,1352,1,12065,1230934673,8495,-1366
6001,1352,2,12066,1231793666,-1838,4540
6001,1352,3,12067,1232652659,-2462,-3491
6001,1353,0,12068,1233511652,24,-1827
6001,1353,1,12069,1234370645,-7305,1747
6001,1353,2,12070,1235229638,885,1788
6001,1353,3,12071,1236088631,972,-2901
6001,1354,0,12072,1236947624,-5064,-4772
6001,1354,1,12073,1237806617,2769,-346
6001,1354,2,12074,1238665610,4536,-1322
6001,1354,3,12075,1239524603,1397,-1291
6001,1355,0,12076,1240383596,-2761,-1645
6001,1355,1,12077,1241242589,-3993,-1629
6001,1355,2,12078,1242101582,3182,-430
6001,1355,3,12079,1242960575,3342,-5546
6001,1356,0,12080,1243819568,205,-3434
6001,1356,1,12081,1244678561,4193,3430
6001,1356,2,12082,1245537554,6001,3058
6001,1356,3,12083,1246396547,-960,-2818
6001,1357,0,12084,1247255540,-1253,-7225
6001,1357,1,12085,1248114533,7841,-2623
6001,1357,2,12086,1248973526,-421,-3510
6001,1357,3,12087,1249832519,-7766,-7096
6001,1358,0,12088,1250691512,3678,-1716
6001,1358,1,12089,1251550505,2237,-2224
6001,1358,2,12090,1252409498,-2117,-4205
6001,1358,3,12091,1253268491,2487,1771
6001,1359,0,12092,1254127484,-664,7955
6001,1359,1,12093,1254986477,-2469,5897
6001,1359,2,12094,1255845470,-3137,1000
6001,1359,3,12095,1256704463,-1921,3856
6001,1360,0,12096,1257563456,3727,1340
6001,1360,1,12097,1258422449,-540,-1533
6001,1360,2,12098,1259281442,-1471,5173
6001,1360,3,12099,1260140435,4282,6292
6001,1361,0,12100,1260999428,287,6971
6001,1361,1,12101,1261858421,-3598,5490
6001,1361,2,12102,1262717414,-2574,1566
6001,1361,3,12103,1263576407,563,4537
6001,1362,0,12104,1264435400,2975,-1926
6001,1362,1,12105,1265294393,-1570,-6407
6001,1362,2,12106,1266153386,-1949,3022
6001,1362,3,12107,1267012379,823,4411
6001,1363,0,12108,1267871372,-2692,406
6001,1363,1,12109,1268730365,-3297,-924
6001,1363,2,12110,1269589358,-1771,-2764
6001,1363,3,12111,1270448351,-2074,-1386
6001,1364,0,12112,1271307344,-4211,2732
6001,1364,1,12113,1272166337,-4253,3140
6001,1364,2,12114,1273025330,5550,747
6001,1364,3,12115,1273884323,2704,1164
6001,1365,0,12116,1274743316,-10511,-151
6001,1365,1,12117,1275602309,-3027,1026
6001,1365,2,12118,1276461302,2686,5633
6001,1365,3,12119,1277320295,350,2818
6001,1366,0,12120,1278179288,6380,3179
6001,1366,1,12121,1279038281,1741,5660
6001,1366,2,12122,1279897274,-4161,2911
6001,1366,3,12123,1280756267,-2526,1536
6001,1367,0,12124,1281615260,-4798,-2596
6001,1367,1,12125,1282474253,-2124,1329
6001,1367,2,12126,1283333246,-1403,8741
6001,1367,3,12127,1284192239,-1942,576
6001,1368,0,12128,1285051232,498,-4640
6001,1368,1,12129,1285910225,-1554,-1410
6001,1368,2,12130,1286769218,5970,-1689
6001,1368,3,12131,1287628211,10186,-4859
6001,1369,0,12132,1288487204,1732,-3361
6001,1369,1,12133,1289346197,1110,3903
6001,1369,2,12134,1290205190,-341,646
6001,1369,3,12135,1291064183,-427,-1987
6001,1370,0,12136,1291923176,2782,2945
6001,1370,1,12137,1292782169,-1305,398
6001,1370,2,12138,1293641162,1077,2586
6001,1370,3,12139,1294500155,-849,483
6001,1371,0,12140,1295359148,-6855,-8569
6001,1371,1,12141,1296218141,3344,-4608
6001,1371,2,12142,1297077134,6902,-764
6001,1371,3,12143,1297936127,3247,1580
6001,1372,0,12144,1298795120,5175,1712
6001,1372,1,12145,1299654113,-1400,184
6001,1372,2,12146,1300513106,-2985,5979
6001,1372,3,12147,1301372099,1550,2318
6001,1373,0,12148,1302231092,-3840,782
6001,1373,1,12149,1303090085,-2924,42
6001,1373,2,12150,1303949078,200,-9744
6001,1373,3,12151,1304808071,-6151,525
6001,1374,0,12152,1305667064,-4778,4372
6001,1374,1,12153,1306526057,-376,-7927
6001,1374,2,12154,1307385050,-823,-1414
6001,1374,3,12155,1308244043,3629,5086
6001,1375,0,12156,1309103036,2733,3271
6001,1375,1,12157,1309962029,-5222,1198
6001,1375,2,12158,1310821022,-4420,-789
6001,1375,3,12159,1311680015,-478,-1867
6001,1376,0,12160,1312539008,457,-3603
6001,1376,1,12161,1313398001,1873,6111
6001,1376,2,12162,1314256994,-1838,4716
6001,1376,3,12163,1315115987,-3888,-6739
6001,1377,0,12164,1315974980,195,-351
6001,1377,1,12165,1316833973,-3424,-3180
6001,1377,2,12166,1317692966,-1315,-3744
6001,1377,3,12167,1318551959,4950,4079
6001,1378,0,12168,1319410952,-9165,-4268
6001,1378,1,12169,1320269945,-8300,-1678
6001,1378,2,12170,1321128938,10310,-1318
6001,1378,3,12171,1321987931,3905,-10418
6001,1379,0,12172,1322846924,-1245,-1342
6001,1379,1,12173,1323705917,2278,2381
6001,1379,2,12174,1324564910,19,233
6001,1379,3,12175,1325423903,6207,3316
6001,1380,0,12176,1326282896,2228,1468
6001,1380,1,12177,1327141889,-2650,-2260
6001,1380,2,12178,1328000882,4571,-5245
6001,1380,3,12179,1328859875,-554,-125
6001,1381,0,12180,1329718868,-966,470
6001,1381,1,12181,1330577861,2252,-5261
6001,1381,2,12182,1331436854,-4679,-1006
6001,1381,3,12183,1332295847,-3030,-3046
6001,1382,0,12184,1333154840,-4263,-3369
6001,1382,1,12185,1334013833,-8014,2182
6001,1382,2,12186,1334872826,-946,-3181
6001,1382,3,12187,1335731819,-1896,629
6001,1383,0,12188,1336590812,-6209,6279
6001,1383,1,12189,1337449805,2179,-1421
6001,1383,2,12190,1338308798,3879,-2860
6001,1383,3,12191,1339167791,-5928,-3409
6001,1384,0,12192,1340026784,-2601,-7092
6001,1384,1,12193,1340885777,2683,-817
6001,1384,2,12194,1341744770,-2514,4604
6001,1384,3,12195,1342603763,-948,1875
6001,1385,0,12196,1343462756,-1519,2241
6001,1385,1,12197,1344321749,-1709,893
6001,1385,2,12198,1345180742,6344,-1858
6001,1385,3,12199,1346039735,6727,5040
6001,1386,0,12200,1346898728,5276,4355
6001,1386,1,12201,1347757721,399,-5086
6001,1386,2,12202,1348616714,-2476,-3909
6001,1386,3,12203,1349475707,4336,-314
6001,1387,0,12204,1350334700,-144,709
6001,1387,1,12205,1351193693,-1174,1610
6001,1387,2,12206,1352052686,3293,1643
6001,1387,3,12207,1352911679,-3881,1747
6001,1388,0,12208,1353770672,-4585,-184
6001,1388,1,12209,1354629665,-4187,180
6001,1388,2,12210,1355488658,-5303,2179
6001,1388,3,12211,1356347651,-159,5560
6001,1389,0,12212,1357206644,85,4155
6001,1389,1,12213,1358065637,384,-4786
